 Manual1,Manual2,Manual3,Manual4,Manual5,Manual6,Manual7,FiBar,Generated,SIMPoly,DiameterJ
,,,,,,,,,56.6039,28
,,,,,,,,,54.9181,28
,,,,,,,,,20.0998,28
,,,,,,,,,44.0454,28
,,,,,,,,,26.6833,28
,,,,,,,,,38.4187,28
,,,,,,,,,39.4462,28
,,,,,,,,,40,28
,,,,,,,,,52.345,28
,,,,,,,,,44.7214,28
,,,,,,,,,45.6508,28
,,,,,,,,,46.5188,28
,,,,,,,,,70.7107,28
,,,,,,,,,52.1536,28
,,,,,,,,,50.4777,28
,,,,,,,,,48.8262,28
,,,,,,,,,24.0832,28
,,,,,,,,,20.3961,28
,,,,,,,,,44.1814,28
,,,,,,,,,26.6833,28
,,,,,,,,,37.7359,28
,,,,,,,,,38.2099,28
,,,,,,,,,50.9117,28
,,,,,,,,,45.6508,28
,,,,,,,,,46.6476,28
,,,,,,,,,47.7074,28
,,,,,,,,,71.5542,28
,,,,,,,,,46.0435,28
,,,,,,,,,44.4072,28
,,,,,,,,,42.8019,28
,,,,,,,,,22.3607,28
,,,,,,,,,29.7321,28
,,,,,,,,,20,28
,,,,,,,,,44.4072,28
,,,,,,,,,27.2029,28
,,,,,,,,,36.7696,28
,,,,,,,,,37.3631,28
,,,,,,,,,36.8782,28
,,,,,,,,,49.5177,28
,,,,,,,,,47.2017,28
,,,,,,,,,48.4149,28
,,,,,,,,,49.679,28
,,,,,,,,,50.9902,28
,,,,,,,,,52.345,28
,,,,,,,,,53.7401,28
,,,,,,,,,55.1725,28
,,,,,,,,,56.5685,28
,,,,,,,,,58,28
,,,,,,,,,59.4643,28
,,,,,,,,,60.959,28
,,,,,,,,,62.482,28
,,,,,,,,,64.0312,28
,,,,,,,,,65.6049,28
,,,,,,,,,67.2012,28
,,,,,,,,,40,28
,,,,,,,,,38.4187,28
,,,,,,,,,36.8782,28
,,,,,,,,,20.0998,28
,,,,,,,,,28.2843,28
,,,,,,,,,17.8885,28
,,,,,,,,,18,28
,,,,,,,,,44.7214,28
,,,,,,,,,26.6833,28
,,,,,,,,,40.7922,28
,,,,,,,,,40.4475,28
,,,,,,,,,40.1995,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36.0555,28
,,,,,,,,,36.2215,28
,,,,,,,,,36.2215,28
,,,,,,,,,36.0555,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,48.1664,28
,,,,,,,,,43.8634,28
,,,,,,,,,34.0588,28
,,,,,,,,,32.5576,28
,,,,,,,,,31.1127,28
,,,,,,,,,17.8885,28
,,,,,,,,,18,28
,,,,,,,,,14.1421,28
,,,,,,,,,15.6205,28
,,,,,,,,,16,28
,,,,,,,,,45.1221,28
,,,,,,,,,26.6833,28
,,,,,,,,,38.0526,28
,,,,,,,,,38,28
,,,,,,,,,37.9473,28
,,,,,,,,,37.3631,28
,,,,,,,,,36.8782,28
,,,,,,,,,36.4966,28
,,,,,,,,,36.2215,28
,,,,,,,,,36.0555,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,46.6905,28
,,,,,,,,,42.4264,28
,,,,,,,,,28.2843,28
,,,,,,,,,26.9072,28
,,,,,,,,,25.4558,28
,,,,,,,,,14.1421,28
,,,,,,,,,15.6205,28
,,,,,,,,,16,28
,,,,,,,,,12.8062,28
,,,,,,,,,14,28
,,,,,,,,,45.607,28
,,,,,,,,,27.2029,28
,,,,,,,,,45.3431,28
,,,,,,,,,41.2311,28
,,,,,,,,,22.6274,28
,,,,,,,,,21.2603,28
,,,,,,,,,20,28
,,,,,,,,,18.868,28
,,,,,,,,,17.8885,28
,,,,,,,,,17.088,28
,,,,,,,,,15.6205,28
,,,,,,,,,14.1421,28
,,,,,,,,,12.8062,28
,,,,,,,,,14,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,46,28
,,,,,,,,,26.6833,28
,,,,,,,,,40.4969,28
,,,,,,,,,44.0454,28
,,,,,,,,,40,28
,,,,,,,,,78.7909,28
,,,,,,,,,72.4431,28
,,,,,,,,,72.6911,28
,,,,,,,,,72.9931,28
,,,,,,,,,73.3485,28
,,,,,,,,,73.7564,28
,,,,,,,,,73.3485,28
,,,,,,,,,72.9931,28
,,,,,,,,,72.6911,28
,,,,,,,,,72.4431,28
,,,,,,,,,72.2496,28
,,,,,,,,,72.111,28
,,,,,,,,,14,28
,,,,,,,,,12.8062,28
,,,,,,,,,11.6619,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,19.799,28
,,,,,,,,,18.4391,28
,,,,,,,,,16.9706,28
,,,,,,,,,15.6205,28
,,,,,,,,,14.1421,28
,,,,,,,,,12.8062,28
,,,,,,,,,11.6619,28
,,,,,,,,,46,28
,,,,,,,,,26.3059,28
,,,,,,,,,40,28
,,,,,,,,,42.4264,28
,,,,,,,,,38.833,28
,,,,,,,,,79.8499,28
,,,,,,,,,74.108,28
,,,,,,,,,74.2428,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,12,28
,,,,,,,,,11.6619,28
,,,,,,,,,10.7703,28
,,,,,,,,,10.198,28
,,,,,,,,,10,28
,,,,,,,,,10,28
,,,,,,,,,46.1736,28
,,,,,,,,,26.0768,28
,,,,,,,,,39.3954,28
,,,,,,,,,41.6173,28
,,,,,,,,,37.2022,28
,,,,,,,,,80.9938,28
,,,,,,,,,76,28
,,,,,,,,,75.1532,28
,,,,,,,,,74.3236,28
,,,,,,,,,46.3897,28
,,,,,,,,,26,28
,,,,,,,,,38.4708,28
,,,,,,,,,40.4969,28
,,,,,,,,,36.7151,28
,,,,,,,,,82.2192,28
,,,,,,,,,76.1577,28
,,,,,,,,,75.1798,28
,,,,,,,,,66.4831,28
,,,,,,,,,46.6905,28
,,,,,,,,,28,28
,,,,,,,,,37.7359,28
,,,,,,,,,39.4462,28
,,,,,,,,,35.7771,28
,,,,,,,,,83.5225,28
,,,,,,,,,76.5506,28
,,,,,,,,,75.4718,28
,,,,,,,,,64.4981,28
,,,,,,,,,47.0744,28
,,,,,,,,,28,28
,,,,,,,,,37.2022,28
,,,,,,,,,37.2022,28
,,,,,,,,,34.9285,28
,,,,,,,,,78.4092,28
,,,,,,,,,77.201,28
,,,,,,,,,76.0263,28
,,,,,,,,,62.2896,28
,,,,,,,,,26.0768,28
,,,,,,,,,47.5395,28
,,,,,,,,,28.0713,28
,,,,,,,,,36.8782,28
,,,,,,,,,37.5766,28
,,,,,,,,,33.1059,28
,,,,,,,,,78.1025,28
,,,,,,,,,60.1332,28
,,,,,,,,,26,28
,,,,,,,,,48,28
,,,,,,,,,28.6356,28
,,,,,,,,,36.7696,28
,,,,,,,,,36.7151,28
,,,,,,,,,33.5261,28
,,,,,,,,,58.0345,28
,,,,,,,,,26,28
,,,,,,,,,48,28
,,,,,,,,,29.1204,28
,,,,,,,,,36.7696,28
,,,,,,,,,35.7771,28
,,,,,,,,,32.9848,28
,,,,,,,,,56,28
,,,,,,,,,26,28
,,,,,,,,,48.0416,28
,,,,,,,,,29.7321,28
,,,,,,,,,36.7696,28
,,,,,,,,,34.9285,28
,,,,,,,,,32.249,28
,,,,,,,,,54,28
,,,,,,,,,26,28
,,,,,,,,,48.1664,28
,,,,,,,,,30.4631,28
,,,,,,,,,36.7696,28
,,,,,,,,,34.176,28
,,,,,,,,,30.2655,28
,,,,,,,,,54.037,28
,,,,,,,,,26,28
,,,,,,,,,48.3735,28
,,,,,,,,,31.305,28
,,,,,,,,,36.7696,28
,,,,,,,,,33.5261,28
,,,,,,,,,30.0666,28
,,,,,,,,,52.1536,28
,,,,,,,,,26,28
,,,,,,,,,48.6621,28
,,,,,,,,,32.249,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26.0768,28
,,,,,,,,,26.3059,28
,,,,,,,,,26.6833,28
,,,,,,,,,36.8782,28
,,,,,,,,,30,28
,,,,,,,,,78.1025,28
,,,,,,,,,50.3587,28
,,,,,,,,,26,28
,,,,,,,,,49.0306,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,25.2982,28
,,,,,,,,,24.7386,28
,,,,,,,,,24.3311,28
,,,,,,,,,24.0832,28
,,,,,,,,,24,28
,,,,,,,,,24,28
,,,,,,,,,26,28
,,,,,,,,,26.8328,28
,,,,,,,,,27.7849,28
,,,,,,,,,28.8444,28
,,,,,,,,,37.2022,28
,,,,,,,,,29.5296,28
,,,,,,,,,78.4092,28
,,,,,,,,,50.636,28
,,,,,,,,,26,28
,,,,,,,,,49.4773,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,25.2982,28
,,,,,,,,,24.7386,28
,,,,,,,,,24.3311,28
,,,,,,,,,24.0832,28
,,,,,,,,,24,28
,,,,,,,,,28.4253,28
,,,,,,,,,29.7321,28
,,,,,,,,,37.7359,28
,,,,,,,,,28,28
,,,,,,,,,78.8162,28
,,,,,,,,,49.0306,28
,,,,,,,,,26,28
,,,,,,,,,49.3964,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,25.2982,28
,,,,,,,,,24.7386,28
,,,,,,,,,24.3311,28
,,,,,,,,,24.0832,28
,,,,,,,,,24,28
,,,,,,,,,24,28
,,,,,,,,,29.7321,28
,,,,,,,,,31.1127,28
,,,,,,,,,32.5576,28
,,,,,,,,,38.4708,28
,,,,,,,,,28.0713,28
,,,,,,,,,77.666,28
,,,,,,,,,47.5395,28
,,,,,,,,,26,28
,,,,,,,,,50.1597,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,25.2982,28
,,,,,,,,,24.7386,28
,,,,,,,,,24.3311,28
,,,,,,,,,24.0832,28
,,,,,,,,,24,28
,,,,,,,,,24,28
,,,,,,,,,32.8024,28
,,,,,,,,,34.4093,28
,,,,,,,,,36.0555,28
,,,,,,,,,28.2843,28
,,,,,,,,,76.5506,28
,,,,,,,,,46.1736,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,25.2982,28
,,,,,,,,,24.7386,28
,,,,,,,,,24.3311,28
,,,,,,,,,24.0832,28
,,,,,,,,,24,28
,,,,,,,,,24,28
,,,,,,,,,36.7151,28
,,,,,,,,,38.4708,28
,,,,,,,,,27.7849,28
,,,,,,,,,75.4718,28
,,,,,,,,,44.9444,28
,,,,,,,,,26.0768,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26.0768,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,44.0454,28
,,,,,,,,,26.8328,28
,,,,,,,,,76.1577,28
,,,,,,,,,43.8634,28
,,,,,,,,,26.3059,28
,,,,,,,,,35.3836,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,28,28
,,,,,,,,,27.8568,28
,,,,,,,,,27.2029,28
,,,,,,,,,26.6833,28
,,,,,,,,,26.3059,28
,,,,,,,,,26.0768,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,26,28
,,,,,,,,,27.7849,28
,,,,,,,,,24.0832,28
,,,,,,,,,27.2029,28
,,,,,,,,,75.1798,28
,,,,,,,,,42.7551,28
,,,,,,,,,41.1825,28
,,,,,,,,,26.6833,28
,,,,,,,,,34.4093,28
,,,,,,,,,35.609,28
,,,,,,,,,29.5296,28
,,,,,,,,,28.6356,28
,,,,,,,,,27.2029,28
,,,,,,,,,22,28
,,,,,,,,,21.5407,28
,,,,,,,,,26.0768,28
,,,,,,,,,76,28
,,,,,,,,,40.4969,28
,,,,,,,,,38.833,28
,,,,,,,,,27.2029,28
,,,,,,,,,33.1059,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,38.4708,28
,,,,,,,,,30,28
,,,,,,,,,28.8444,28
,,,,,,,,,26.9072,28
,,,,,,,,,20,28
,,,,,,,,,18.868,28
,,,,,,,,,26.8328,28
,,,,,,,,,74,28
,,,,,,,,,38.4187,28
,,,,,,,,,36.8782,28
,,,,,,,,,27.8568,28
,,,,,,,,,48.1664,28
,,,,,,,,,32,28
,,,,,,,,,32,28
,,,,,,,,,32.0624,28
,,,,,,,,,32.249,28
,,,,,,,,,32.0624,28
,,,,,,,,,32,28
,,,,,,,,,32,28
,,,,,,,,,32,28
,,,,,,,,,37.7359,28
,,,,,,,,,32.5576,28
,,,,,,,,,31.1127,28
,,,,,,,,,29.7321,28
,,,,,,,,,36.2215,28
,,,,,,,,,25.4558,28
,,,,,,,,,18.4391,28
,,,,,,,,,16.9706,28
,,,,,,,,,27.2029,28
,,,,,,,,,74.027,28
,,,,,,,,,36.7696,28
,,,,,,,,,28.6356,28
,,,,,,,,,48.0833,28
,,,,,,,,,46.6905,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,33.5261,28
,,,,,,,,,32.9848,28
,,,,,,,,,32.5576,28
,,,,,,,,,32.249,28
,,,,,,,,,32.0624,28
,,,,,,,,,32,28
,,,,,,,,,32,28
,,,,,,,,,32,28
,,,,,,,,,33.9411,28
,,,,,,,,,32.5576,28
,,,,,,,,,36.7696,28
,,,,,,,,,34.0588,28
,,,,,,,,,25.4558,28
,,,,,,,,,16.9706,28
,,,,,,,,,26.8328,28
,,,,,,,,,74.108,28
,,,,,,,,,36.7696,28
,,,,,,,,,35.3836,28
,,,,,,,,,29.5296,28
,,,,,,,,,48,28
,,,,,,,,,46.6905,28
,,,,,,,,,45.3431,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34.0588,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,33.5261,28
,,,,,,,,,35.7771,28
,,,,,,,,,34,28
,,,,,,,,,25.4558,28
,,,,,,,,,17.2047,28
,,,,,,,,,27.7849,28
,,,,,,,,,74.2428,28
,,,,,,,,,35.609,28
,,,,,,,,,30.5287,28
,,,,,,,,,46,28
,,,,,,,,,45.607,28
,,,,,,,,,44.4072,28
,,,,,,,,,43.2666,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.2345,28
,,,,,,,,,34.0588,28
,,,,,,,,,34,28
,,,,,,,,,34,28
,,,,,,,,,32,28
,,,,,,,,,24.0832,28
,,,,,,,,,16.9706,28
,,,,,,,,,26.8328,28
,,,,,,,,,72.4431,28
,,,,,,,,,36.0555,28
,,,,,,,,,34.9857,28
,,,,,,,,,31.6228,28
,,,,,,,,,44.0454,28
,,,,,,,,,43.909,28
,,,,,,,,,38,28
,,,,,,,,,38,28
,,,,,,,,,37.9473,28
,,,,,,,,,37.3631,28
,,,,,,,,,36.8782,28
,,,,,,,,,36.4966,28
,,,,,,,,,36.2215,28
,,,,,,,,,36.0555,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,33.2866,28
,,,,,,,,,31.305,28
,,,,,,,,,24.0832,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,27.2029,28
,,,,,,,,,72.6911,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,31.241,28
,,,,,,,,,42.19,28
,,,,,,,,,40.2492,28
,,,,,,,,,39.3954,28
,,,,,,,,,38.4708,28
,,,,,,,,,32,28
,,,,,,,,,30,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,17.2047,28
,,,,,,,,,26.0768,28
,,,,,,,,,72.9931,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.0588,28
,,,,,,,,,40.4475,28
,,,,,,,,,31.241,28
,,,,,,,,,28.8444,28
,,,,,,,,,25.0599,28
,,,,,,,,,17.088,28
,,,,,,,,,26.8328,28
,,,,,,,,,73.3485,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.5254,28
,,,,,,,,,35.3836,28
,,,,,,,,,38.833,28
,,,,,,,,,29.7321,28
,,,,,,,,,28,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,27.2029,28
,,,,,,,,,73.7564,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.3836,28
,,,,,,,,,39.2938,28
,,,,,,,,,31.241,28
,,,,,,,,,29.5296,28
,,,,,,,,,26.9072,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,27.2029,28
,,,,,,,,,73.3485,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.9285,28
,,,,,,,,,34.5254,28
,,,,,,,,,36.7696,28
,,,,,,,,,37.5766,28
,,,,,,,,,30,28
,,,,,,,,,28.8444,28
,,,,,,,,,25.4558,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,26.6833,28
,,,,,,,,,72.9931,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,36.7151,28
,,,,,,,,,30.5287,28
,,,,,,,,,27.8568,28
,,,,,,,,,25.4558,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.9706,28
,,,,,,,,,28.2843,28
,,,,,,,,,72.6911,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,36.0555,28
,,,,,,,,,29.5296,28
,,,,,,,,,26.8328,28
,,,,,,,,,24.0832,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,28.0713,28
,,,,,,,,,72.4431,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.609,28
,,,,,,,,,28.0713,28
,,,,,,,,,26.0768,28
,,,,,,,,,24,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,28.6356,28
,,,,,,,,,72.2496,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.3836,28
,,,,,,,,,32.5576,28
,,,,,,,,,28,28
,,,,,,,,,25.6125,28
,,,,,,,,,23.3238,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.088,28
,,,,,,,,,29.5296,28
,,,,,,,,,72.111,28
,,,,,,,,,34.5254,28
,,,,,,,,,34.9285,28
,,,,,,,,,35.4401,28
,,,,,,,,,36,28
,,,,,,,,,36,28
,,,,,,,,,36.0555,28
,,,,,,,,,36.2215,28
,,,,,,,,,39.3954,28
,,,,,,,,,35.3836,28
,,,,,,,,,31.241,28
,,,,,,,,,28,28
,,,,,,,,,25.4558,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,30.0666,28
,,,,,,,,,36.4966,28
,,,,,,,,,36.8782,28
,,,,,,,,,37.3631,28
,,,,,,,,,37.9473,28
,,,,,,,,,38.6264,28
,,,,,,,,,35.3836,28
,,,,,,,,,30,28
,,,,,,,,,28,28
,,,,,,,,,25.4558,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,30,28
,,,,,,,,,35.3836,28
,,,,,,,,,28.8444,28
,,,,,,,,,27.8568,28
,,,,,,,,,25.4558,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,31.241,28
,,,,,,,,,42.19,28
,,,,,,,,,35.3836,28
,,,,,,,,,27.7849,28
,,,,,,,,,27.2029,28
,,,,,,,,,24.4131,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.9706,28
,,,,,,,,,32.249,28
,,,,,,,,,41.6173,28
,,,,,,,,,35.609,28
,,,,,,,,,25.4558,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,33.1059,28
,,,,,,,,,41.2311,28
,,,,,,,,,36.0555,28
,,,,,,,,,25.6125,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,34,28
,,,,,,,,,71.5542,28
,,,,,,,,,41.0366,28
,,,,,,,,,36.7151,28
,,,,,,,,,24.4131,28
,,,,,,,,,27.2029,28
,,,,,,,,,25.0599,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.088,28
,,,,,,,,,70.7107,28
,,,,,,,,,41.0366,28
,,,,,,,,,37.5766,28
,,,,,,,,,23.3238,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,66.4831,28
,,,,,,,,,38.6264,28
,,,,,,,,,22.3607,28
,,,,,,,,,26.6833,28
,,,,,,,,,24.4131,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,16.9706,28
,,,,,,,,,64.4981,28
,,,,,,,,,39.2938,28
,,,,,,,,,22.0907,28
,,,,,,,,,27.2029,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,16.1245,28
,,,,,,,,,17.2047,28
,,,,,,,,,18.1108,28
,,,,,,,,,62.2896,28
,,,,,,,,,38.6264,28
,,,,,,,,,40.4969,28
,,,,,,,,,22,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,17.8885,28
,,,,,,,,,18.868,28
,,,,,,,,,20,28
,,,,,,,,,24.4131,28
,,,,,,,,,25.6125,28
,,,,,,,,,26.9072,28
,,,,,,,,,28.2843,28
,,,,,,,,,29.7321,28
,,,,,,,,,31.1127,28
,,,,,,,,,60.1332,28
,,,,,,,,,37.3631,28
,,,,,,,,,36.8782,28
,,,,,,,,,36.4966,28
,,,,,,,,,36.2215,28
,,,,,,,,,41.7612,28
,,,,,,,,,22,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,19.6977,28
,,,,,,,,,20.5913,28
,,,,,,,,,21.5407,28
,,,,,,,,,22.3607,28
,,,,,,,,,23.3238,28
,,,,,,,,,63.6553,28
,,,,,,,,,58.0345,28
,,,,,,,,,34.0588,28
,,,,,,,,,43.1741,28
,,,,,,,,,22,28
,,,,,,,,,27.2029,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,62.2254,28
,,,,,,,,,63.6553,28
,,,,,,,,,56,28
,,,,,,,,,32,28
,,,,,,,,,44.7214,28
,,,,,,,,,21.5407,28
,,,,,,,,,26.6833,28
,,,,,,,,,24.4131,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,35.609,28
,,,,,,,,,60.8276,28
,,,,,,,,,62.2254,28
,,,,,,,,,54,28
,,,,,,,,,54.037,28
,,,,,,,,,30,28
,,,,,,,,,20.8806,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,34.9857,28
,,,,,,,,,60.8276,28
,,,,,,,,,60.0333,28
,,,,,,,,,52.1536,28
,,,,,,,,,52.345,28
,,,,,,,,,28.0713,28
,,,,,,,,,20.3961,28
,,,,,,,,,27.2029,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,34.4093,28
,,,,,,,,,60.8276,28
,,,,,,,,,58.3095,28
,,,,,,,,,50.636,28
,,,,,,,,,32.8024,28
,,,,,,,,,26.3059,28
,,,,,,,,,20.0998,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,34.0588,28
,,,,,,,,,60.8276,28
,,,,,,,,,56.6039,28
,,,,,,,,,49.0306,28
,,,,,,,,,32.5576,28
,,,,,,,,,24.7386,28
,,,,,,,,,46,28
,,,,,,,,,46.0435,28
,,,,,,,,,46.1736,28
,,,,,,,,,46.3897,28
,,,,,,,,,46.6905,28
,,,,,,,,,47.0744,28
,,,,,,,,,48.0416,28
,,,,,,,,,48.1664,28
,,,,,,,,,48.3735,28
,,,,,,,,,48.6621,28
,,,,,,,,,49.0306,28
,,,,,,,,,49.4773,28
,,,,,,,,,50.04,28
,,,,,,,,,50.1597,28
,,,,,,,,,50.3587,28
,,,,,,,,,50.636,28
,,,,,,,,,50.9902,28
,,,,,,,,,51.4198,28
,,,,,,,,,51.923,28
,,,,,,,,,52,28
,,,,,,,,,20,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,33.9411,28
,,,,,,,,,60.959,28
,,,,,,,,,53.8516,28
,,,,,,,,,47.5395,28
,,,,,,,,,32.5576,28
,,,,,,,,,23.4094,28
,,,,,,,,,44,28
,,,,,,,,,44,28
,,,,,,,,,44.0454,28
,,,,,,,,,44.1814,28
,,,,,,,,,46,28
,,,,,,,,,46.0435,28
,,,,,,,,,46.1736,28
,,,,,,,,,48,28
,,,,,,,,,48,28
,,,,,,,,,20,28
,,,,,,,,,27.2029,28
,,,,,,,,,25.0599,28
,,,,,,,,,24.4131,28
,,,,,,,,,22,28
,,,,,,,,,24.4131,28
,,,,,,,,,33.9411,28
,,,,,,,,,61.2209,28
,,,,,,,,,52.1536,28
,,,,,,,,,46.1736,28
,,,,,,,,,31.1127,28
,,,,,,,,,21.5407,28
,,,,,,,,,20,28
,,,,,,,,,26.6833,28
,,,,,,,,,25.0599,28
,,,,,,,,,22,28
,,,,,,,,,25.0599,28
,,,,,,,,,33.9411,28
,,,,,,,,,61.6117,28
,,,,,,,,,50.4777,28
