FiBar,Generated,SIMPoly,DiameterJ
,,19.6977,14
,,20.5913,14
,,36.0555,14
,,41.1825,14
,,40.4969,14
,,32,14
,,27.7849,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,10.198,14
,,20.3961,14
,,20.8806,14
,,18,14
,,19.6977,14
,,20.5913,14
,,38.2099,14
,,42.9418,14
,,40.7922,14
,,32,14
,,28.6356,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,10,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,40.4475,14
,,44.7214,14
,,41.1825,14
,,32,14
,,27.2029,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,11.6619,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22,14
,,22,14
,,18,14
,,20.5913,14
,,21.5407,14
,,42.7551,14
,,45.6946,14
,,40.2492,14
,,32,14
,,27.8568,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,18.4391,14
,,11.6619,14
,,22.3607,14
,,23.3238,14
,,24.1661,14
,,24.7386,14
,,25.2982,14
,,18,14
,,20.5913,14
,,21.5407,14
,,39.3954,14
,,28.6356,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,18.1108,14
,,10.7703,14
,,18,14
,,20.3961,14
,,20.8806,14
,,40.4969,14
,,28.2843,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,18,14
,,10.198,14
,,17.8885,14
,,19.6977,14
,,20.5913,14
,,39.8497,14
,,28.0713,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,17.8885,14
,,10,14
,,25.6125,14
,,17.088,14
,,19.6977,14
,,20.5913,14
,,39.2938,14
,,28,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,17.088,14
,,11.6619,14
,,25.4558,14
,,16.4924,14
,,19.6977,14
,,20.5913,14
,,45.6946,14
,,40.2492,14
,,28,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.4924,14
,,10.7703,14
,,25.4558,14
,,16.1245,14
,,19.6977,14
,,20.5913,14
,,37.7359,14
,,39.4462,14
,,41.1825,14
,,42.9418,14
,,44.7214,14
,,39.3954,14
,,30,14
,,11.6619,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.1245,14
,,10.198,14
,,25.6125,14
,,16,14
,,19.6977,14
,,20.5913,14
,,31.1127,14
,,32.5576,14
,,34.0588,14
,,35.609,14
,,37.2022,14
,,39.8497,14
,,28.2843,14
,,28.0713,14
,,30.0666,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,17.088,14
,,10,14
,,26.0768,14
,,16,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,22,14
,,22,14
,,26.0768,14
,,27.2029,14
,,28.4253,14
,,29.7321,14
,,31.1127,14
,,49.1935,14
,,39.8497,14
,,29.5296,14
,,26,14
,,30.2655,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.4924,14
,,11.6619,14
,,26.8328,14
,,16,14
,,22.3607,14
,,23.3238,14
,,24.1661,14
,,25.0599,14
,,26,14
,,26.6833,14
,,48.0833,14
,,39.2938,14
,,28.8444,14
,,24,14
,,24.0832,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.1245,14
,,11.6619,14
,,26.9072,14
,,17.8885,14
,,46.8188,14
,,39.8497,14
,,27.2029,14
,,22.3607,14
,,21.5407,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16,14
,,10.7703,14
,,18,14
,,45.6946,14
,,39.8497,14
,,26.9072,14
,,20.5913,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,17.088,14
,,10.198,14
,,18,14
,,44.7214,14
,,39.2938,14
,,26,14
,,19.6977,14
,,23.3238,14
,,22.3607,14
,,21.5407,14
,,20,14
,,18.4391,14
,,16.9706,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.4924,14
,,10,14
,,25.2982,14
,,24.7386,14
,,24.1661,14
,,18,14
,,43.909,14
,,38.833,14
,,25.4558,14
,,18.868,14
,,16.4924,14
,,15.6205,14
,,14.4222,14
,,13.4164,14
,,12,14
,,12,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,16.1245,14
,,11.6619,14
,,22.0907,14
,,22,14
,,22,14
,,22,14
,,22,14
,,21.5407,14
,,18,14
,,43.2666,14
,,38.4708,14
,,24.0832,14
,,18.4391,14
,,12.1655,14
,,11.6619,14
,,17.088,14
,,11.6619,14
,,20.3961,14
,,20.8806,14
,,18,14
,,42.8019,14
,,40.1995,14
,,22.8035,14
,,18.4391,14
,,16.4924,14
,,10.7703,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,42.5206,14
,,40.05,14
,,23.3238,14
,,16.9706,14
,,28.8444,14
,,16.1245,14
,,10.198,14
,,20.3961,14
,,20.8806,14
,,18,14
,,42.4264,14
,,40,14
,,22.3607,14
,,17.2047,14
,,27.7849,14
,,16,14
,,10,14
,,24.0832,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,42.4264,14
,,40,14
,,22,14
,,17.088,14
,,28.6356,14
,,17.088,14
,,11.6619,14
,,22.8035,14
,,20.3961,14
,,20.8806,14
,,18,14
,,42.4264,14
,,41.2311,14
,,22,14
,,16.1245,14
,,29.5296,14
,,16.4924,14
,,11.6619,14
,,23.3238,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,17.8885,14
,,42.5206,14
,,41.7612,14
,,22,14
,,17.088,14
,,29.1204,14
,,16.1245,14
,,10.7703,14
,,22.3607,14
,,20.3961,14
,,20.8806,14
,,17.088,14
,,42.8019,14
,,42.19,14
,,21.5407,14
,,16.1245,14
,,28.6356,14
,,17.088,14
,,10.198,14
,,22,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,16.4924,14
,,43.2666,14
,,42.4264,14
,,20.8806,14
,,17.088,14
,,29.7321,14
,,16.4924,14
,,10,14
,,22,14
,,20.3961,14
,,20.8806,14
,,16.1245,14
,,43.909,14
,,42.7551,14
,,20.3961,14
,,17.8885,14
,,29.1204,14
,,16.1245,14
,,11.6619,14
,,22,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,16,14
,,44.4072,14
,,43.1741,14
,,20.0998,14
,,28.6356,14
,,16,14
,,11.6619,14
,,21.5407,14
,,20.3961,14
,,20.8806,14
,,16,14
,,44.9444,14
,,43.6807,14
,,20,14
,,29.7321,14
,,17.088,14
,,10.7703,14
,,20.8806,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,16,14
,,45.607,14
,,43.0813,14
,,20,14
,,29.5296,14
,,16.4924,14
,,10.198,14
,,20.3961,14
,,20.3961,14
,,20.8806,14
,,17.8885,14
,,46.0435,14
,,44.9444,14
,,20,14
,,30.4631,14
,,16.1245,14
,,10,14
,,20.0998,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,46.6476,14
,,45.607,14
,,22,14
,,30,14
,,17.088,14
,,11.6619,14
,,20,14
,,20.3961,14
,,20.8806,14
,,18,14
,,47.2017,14
,,46.1736,14
,,22,14
,,14.4222,14
,,29.7321,14
,,16.4924,14
,,11.6619,14
,,20,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,47.7074,14
,,46.8188,14
,,12.8062,14
,,14,14
,,31.1127,14
,,16.1245,14
,,10.7703,14
,,20,14
,,20.3961,14
,,20.8806,14
,,18,14
,,48.3735,14
,,47.5395,14
,,11.6619,14
,,12.1655,14
,,21.2603,14
,,31.1127,14
,,16,14
,,10.198,14
,,22,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,18,14
,,49.1935,14
,,48.0833,14
,,12,14
,,12.1655,14
,,11.6619,14
,,21.6333,14
,,23.3238,14
,,31.241,14
,,17.088,14
,,10,14
,,22,14
,,20.5913,14
,,21.5407,14
,,18,14
,,50,14
,,47.0744,14
,,15.6205,14
,,14.4222,14
,,13.4164,14
,,12.6491,14
,,11.6619,14
,,24.1661,14
,,26,14
,,31.6228,14
,,16.4924,14
,,11.6619,14
,,22,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,18,14
,,50.4777,14
,,49.0306,14
,,26.8328,14
,,28.0713,14
,,33.2866,14
,,16.1245,14
,,10.7703,14
,,20.0998,14
,,20.3961,14
,,20.8806,14
,,22,14
,,20.5913,14
,,21.5407,14
,,18,14
,,51.1077,14
,,49.4773,14
,,29.5296,14
,,17.088,14
,,10.198,14
,,19.6977,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22.0907,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,18,14
,,51.614,14
,,50,14
,,23.4094,14
,,16.4924,14
,,10,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22.3607,14
,,20.5913,14
,,21.5407,14
,,17.8885,14
,,52.1536,14
,,49.3964,14
,,16.1245,14
,,11.6619,14
,,20.0998,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22.8035,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,17.8885,14
,,52.8015,14
,,51.264,14
,,16,14
,,11.6619,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,23.3238,14
,,20.5913,14
,,21.5407,14
,,18.4391,14
,,53.2541,14
,,52,14
,,17.088,14
,,10.7703,14
,,20.0998,14
,,20.3961,14
,,20.8806,14
,,24.4131,14
,,20.3961,14
,,20.8806,14
,,18.4391,14
,,53.8516,14
,,50.9902,14
,,12.8062,14
,,14.1421,14
,,15.6205,14
,,16.9706,14
,,16.4924,14
,,10.198,14
,,19.6977,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,25.6125,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,19.799,14
,,53.6656,14
,,11.6619,14
,,12,14
,,12,14
,,12.1655,14
,,16.1245,14
,,10,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,20.3961,14
,,20.8806,14
,,19.799,14
,,40,14
,,38.833,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,17.088,14
,,11.6619,14
,,20.0998,14
,,20.3961,14
,,20.8806,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,21.2603,14
,,47.2017,14
,,46.0435,14
,,44.9444,14
,,43.909,14
,,42.9418,14
,,42.0476,14
,,41.2311,14
,,39.2938,14
,,38.4708,14
,,37.5766,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,32.249,14
,,16.4924,14
,,11.6619,14
,,19.6977,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,20.3961,14
,,20.8806,14
,,36.2215,14
,,36.0555,14
,,36,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,22,14
,,32.0624,14
,,16.1245,14
,,10.7703,14
,,20.0998,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22,14
,,22,14
,,22.0907,14
,,19.6977,14
,,20.5913,14
,,21.5407,14
,,34,14
,,34.0588,14
,,34.2345,14
,,34,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,22,14
,,32,14
,,17.088,14
,,10.198,14
,,22.3607,14
,,22.8035,14
,,23.4094,14
,,20.3961,14
,,20.8806,14
,,21.5407,14
,,22,14
,,22,14
,,32.9848,14
,,33.5261,14
,,48.0833,14
,,49.5177,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,22,14
,,32,14
,,16.4924,14
,,10,14
,,22.3607,14
,,23.3238,14
,,32.311,14
,,33.1059,14
,,34,14
,,46.6905,14
,,48.0833,14
,,11.6619,14
,,10.7703,14
,,10.198,14
,,22,14
,,32.0624,14
,,16.1245,14
,,11.6619,14
,,48.4149,14
,,33.2866,14
,,34.4093,14
,,45.607,14
,,46.8615,14
,,11.6619,16
,,10.7703,16
,,10.198,16
,,22,16
,,31.6228,16
,,16,16
,,12,16
,,26.9072,16
,,47.2017,16
,,34.0588,16
,,35.3836,16
,,43.909,16
,,44.9444,16
,,46.0435,16
,,55.4617,16
,,12,16
,,11.6619,16
,,10.7703,16
,,10.198,16
,,22,16
,,31.0483,16
,,17.088,16
,,12,16
,,26.9072,16
,,46.0435,16
,,35.3836,16
,,36.7696,16
,,44,16
,,54.5894,16
,,12.8062,16
,,11.6619,16
,,22,16
,,30.4631,16
,,16.4924,16
,,12,16
,,26.9072,16
,,25.4558,16
,,44.9444,16
,,53.6656,16
,,25.4558,16
,,24.0832,16
,,22.6274,16
,,21.2603,16
,,20,16
,,18.868,16
,,17.2047,16
,,15.6205,16
,,14.1421,16
,,12.8062,16
,,22,16
,,31.6228,16
,,16.1245,16
,,12.1655,16
,,26.9072,16
,,44.4072,16
,,52.8015,16
,,50.9902,16
,,31.1127,16
,,29.7321,16
,,28.2843,16
,,22,16
,,31.0483,16
,,17.088,16
,,12.6491,16
,,42.9418,16
,,36.8782,16
,,35.3836,16
,,33.9411,16
,,22,16
,,30.4631,16
,,16.4924,16
,,13.4164,16
,,42.0476,16
,,39.6989,16
,,22,16
,,31.6228,16
,,16.1245,16
,,14,16
,,24.1661,16
,,23.4094,16
,,22.8035,16
,,22.3607,16
,,22.0907,16
,,22,16
,,22,16
,,22,16
,,21.5407,16
,,22.3607,16
,,22.0907,16
,,22,16
,,22,16
,,21.5407,16
,,41.2311,16
,,21.5407,16
,,31.0483,16
,,16,16
,,14.1421,16
,,20.8806,16
,,20.0998,16
,,20.3961,16
,,20.8806,16
,,21.5407,16
,,20.3961,16
,,20.8806,16
,,40,16
,,32.0624,16
,,20.8806,16
,,30.4631,16
,,17.088,16
,,15.6205,16
,,21.5407,16
,,20.5913,16
,,19.6977,16
,,20.3961,16
,,20.8806,16
,,21.5407,16
,,19.6977,16
,,20.5913,16
,,21.5407,16
,,38.833,16
,,30.0666,16
,,20.3961,16
,,31.6228,16
,,16.4924,16
,,15.6205,16
,,21.5407,16
,,20.5913,16
,,20.0998,16
,,20.3961,16
,,20.8806,16
,,21.2603,16
,,20.3961,16
,,20.8806,16
,,39.2938,16
,,28.2843,16
,,20.0998,16
,,31.0483,16
,,16.1245,16
,,17.2047,16
,,20.8806,16
,,20.3961,16
,,19.6977,16
,,20.3961,16
,,20.8806,16
,,21.5407,16
,,21.2603,16
,,19.6977,16
,,20.5913,16
,,21.5407,16
,,38.4708,16
,,26.6833,16
,,20,16
,,32.249,16
,,17.088,16
,,21.5407,16
,,20.5913,16
,,19.6977,16
,,22.8035,16
,,20.3961,16
,,20.8806,16
,,21.5407,16
,,20,16
,,20.3961,16
,,20.8806,16
,,37.5766,16
,,24.7386,16
,,42.19,16
,,20,16
,,32.249,16
,,16.4924,16
,,20.8806,16
,,20.3961,16
,,23.3238,16
,,20.0998,16
,,20.3961,16
,,20.8806,16
,,20,16
,,19.6977,16
,,20.5913,16
,,21.5407,16
,,36.2215,16
,,23.4094,16
,,42.4264,16
,,20,16
,,32.0624,16
,,16.1245,16
,,21.5407,16
,,20.5913,16
,,19.6977,16
,,22.3607,16
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18.868,18
,,20.5913,18
,,21.5407,18
,,36.0555,18
,,22.0907,18
,,40.7922,18
,,22,18
,,32,18
,,16,18
,,22,18
,,22,18
,,21.5407,18
,,20.8806,18
,,20.3961,18
,,22,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,17.8885,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,36,18
,,20,18
,,40.2492,18
,,22,18
,,33.1059,18
,,17.088,18
,,22,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18,18
,,20.5913,18
,,21.5407,18
,,34,18
,,18.9737,18
,,38.4708,18
,,22,18
,,34,18
,,16.4924,18
,,22,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,34.0588,18
,,17.8885,18
,,37.7359,18
,,22,18
,,34,18
,,16.1245,18
,,22,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,18.1108,18
,,20.5913,18
,,21.5407,18
,,34.2345,18
,,16.4924,18
,,37.2022,18
,,22,18
,,34,18
,,17.088,18
,,20,18
,,21.2603,18
,,22.3607,18
,,21.5407,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,34,18
,,15.2315,18
,,35.609,18
,,22,18
,,34.0588,18
,,16.4924,18
,,20.5913,18
,,20.8806,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,18,18
,,20.5913,18
,,33.1059,18
,,14.4222,18
,,35.3836,18
,,22.3607,18
,,34.2345,18
,,16.1245,18
,,21.5407,18
,,20.3961,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18,18
,,20,18
,,21.2603,18
,,33.5261,18
,,14.1421,18
,,35.3836,18
,,23.3238,18
,,34.5254,18
,,16,18
,,21.2603,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,18.868,18
,,21.2603,18
,,33.5261,18
,,14.1421,18
,,33.9411,18
,,22.8035,18
,,36.7151,18
,,17.088,18
,,21.2603,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,20,18
,,21.2603,18
,,22.8035,18
,,32.9848,18
,,14.4222,18
,,34.0588,18
,,22.6274,18
,,16.4924,18
,,20,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,19.799,18
,,23.3238,18
,,34,18
,,15.2315,18
,,34.4093,18
,,24.0832,18
,,16.1245,18
,,20,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,21.2603,18
,,24.1661,18
,,33.2866,18
,,16.4924,18
,,33.2866,18
,,25.4558,18
,,17.088,18
,,21.5407,18
,,22,18
,,22,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,25.2982,18
,,34.4093,18
,,17.8885,18
,,32.249,18
,,26.0768,18
,,16.4924,18
,,21.5407,18
,,20.8806,18
,,20.3961,18
,,21.5407,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,26.6833,18
,,34.0588,18
,,18.9737,18
,,33.1059,18
,,27.2029,18
,,16.1245,18
,,21.5407,18
,,20.5913,18
,,20.8806,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,28.2843,18
,,35.3836,18
,,22.0907,18
,,20.3961,18
,,34,18
,,27.7849,18
,,33.5261,18
,,16,18
,,20.8806,18
,,20.3961,18
,,20.3961,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,22,18
,,22.0907,18
,,22.3607,18
,,30.0666,18
,,36.7696,18
,,23.4094,18
,,33.1059,18
,,29.5296,18
,,31.0483,18
,,30.4631,18
,,17.088,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,17.2047,18
,,20.0998,18
,,31.6228,18
,,38.2099,18
,,24.7386,18
,,34,18
,,30.4631,18
,,28.2843,18
,,27.7849,18
,,16.4924,18
,,20.8806,18
,,20.3961,18
,,16.4924,18
,,20,18
,,32,18
,,26.3059,18
,,33.2866,18
,,32,18
,,38.2099,18
,,26,18
,,16.1245,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,15.6205,18
,,16.1245,18
,,17.088,18
,,20,18
,,34.0588,18
,,32.0624,18
,,30.0666,18
,,28.0713,18
,,32.8024,18
,,32,18
,,38.2099,18
,,24,18
,,24.0832,18
,,17.088,18
,,20.8806,18
,,20.3961,18
,,14.1421,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,20,18
,,35.7771,18
,,32.5576,18
,,34,18
,,38.2099,18
,,22.3607,18
,,16.4924,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,14,18
,,16.1245,18
,,17.088,18
,,22,18
,,36.7696,18
,,33.9411,18
,,36,18
,,38.4187,18
,,20.8806,18
,,16.1245,18
,,21.5407,18
,,20.5913,18
,,13.4164,18
,,16.1245,18
,,17.088,18
,,22,18
,,22.3607,18
,,22.0907,18
,,22,18
,,21.5407,18
,,38.6264,18
,,33.9411,18
,,38,18
,,38.833,18
,,19.6977,18
,,16,18
,,21.5407,18
,,20.8806,18
,,20.3961,18
,,12.6491,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,21.5407,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,33.9411,18
,,40.05,18
,,39.4462,18
,,18.868,18
,,17.088,18
,,21.5407,18
,,20.5913,18
,,12.1655,18
,,16.1245,18
,,17.088,18
,,20.8806,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,34.0588,18
,,42.0476,18
,,40.2492,18
,,18.4391,18
,,16.4924,18
,,20.8806,18
,,20.3961,18
,,12,18
,,16.1245,18
,,17.088,18
,,20.3961,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,44,18
,,35.609,18
,,43.0813,18
,,17.8885,18
,,16.1245,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,12,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,20.0998,18
,,21.2603,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,43.909,18
,,37.2022,18
,,16.9706,18
,,17.8885,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,16.1245,18
,,17.088,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,42.7551,18
,,42.9418,18
,,44.9444,18
,,37.7359,18
,,17.088,18
,,18,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,10.7703,18
,,16.1245,18
,,17.088,18
,,20,18
,,20,18
,,20.0998,18
,,20.3961,18
,,20.8806,18
,,37.7359,18
,,39.4462,18
,,41.7612,18
,,42.3792,18
,,46.0435,18
,,16.1245,18
,,18,18
,,20.8806,18
,,20.3961,18
,,10.198,18
,,16.1245,18
,,17.088,18
,,20.0998,18
,,18.868,18
,,19.6977,18
,,20.3961,18
,,20.8806,18
,,21.5407,18
,,35.609,18
,,37.2022,18
,,41.2311,18
,,41.7612,18
,,42.3792,18
,,45.607,18
,,17.088,18
,,18.1108,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,10,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,22,18
,,17.8885,18
,,20.5913,18
,,21.5407,18
,,22.0907,18
,,33.9411,18
,,35.3836,18
,,41.2311,18
,,41.7612,18
,,42.3792,18
,,46.8615,18
,,32.5576,18
,,31.241,18
,,30,18
,,28.8444,18
,,27.7849,18
,,26.8328,18
,,26,18
,,25.2982,18
,,24.7386,18
,,24.1661,18
,,16.1245,18
,,18.4391,18
,,21.5407,18
,,20.5913,18
,,11.6619,18
,,16.1245,18
,,17.088,18
,,22,18
,,18,18
,,21.6333,18
,,22.8035,18
,,33.9411,18
,,40.7922,18
,,41.2311,18
,,41.7612,18
,,41.2311,18
,,46.6905,18
,,22.0907,18
,,22,18
,,22,18
,,22,18
,,21.5407,18
,,48.7032,18
,,17.088,18
,,18.9737,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,16.1245,18
,,17.088,18
,,22,18
,,18,18
,,22.6274,18
,,24.0832,18
,,41.2311,18
,,41.7612,18
,,41.1825,18
,,48.0833,18
,,20.3961,18
,,20.8806,18
,,16.1245,18
,,19.6977,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,10.7703,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,22,18
,,18,18
,,24.0832,18
,,41.2311,18
,,41.2311,18
,,48.0833,18
,,19.6977,18
,,20.5913,18
,,16.4924,18
,,20.5913,18
,,20.8806,18
,,20.3961,18
,,10.198,18
,,16.1245,18
,,17.088,18
,,23.3238,18
,,18,18
,,40.4475,18
,,40.7922,18
,,41.1825,18
,,40.2492,18
,,19.6977,18
,,20.5913,18
,,21.5407,18
,,22,18
,,22,18
,,17.088,18
,,21.6333,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,10,18
,,11.6619,18
,,16.1245,18
,,17.088,18
,,18,18
,,40.4969,18
,,40.4969,18
,,22.3607,18
,,23.3238,18
,,24.1661,18
,,24.7386,18
,,26,18
,,26.8328,18
,,27.7849,18
,,28.8444,18
,,30,18
,,31.241,18
,,32.5576,18
,,33.9411,18
,,35.3836,18
,,36.7696,18
,,38.2099,18
,,39.598,18
,,16.1245,18
,,21.2603,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,16.1245,18
,,16.4924,18
,,17.088,18
,,18,18
,,39.8497,18
,,40.4475,18
,,40.2492,18
,,34.9285,18
,,24.1661,18
,,17.088,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,12,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,16.1245,18
,,17.088,18
,,18,18
,,26,18
,,39.2938,18
,,39.8497,18
,,34,18
,,16.1245,18
,,20.8806,18
,,20.3961,18
,,12,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,16.1245,18
,,17.088,18
,,17.8885,18
,,18,18
,,18.1108,18
,,18,18
,,24.3311,18
,,38.6264,18
,,39.2938,18
,,39.8497,18
,,33.1059,18
,,17.088,18
,,21.5407,18
,,20.5913,18
,,19.6977,18
,,12.1655,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,17.8885,18
,,18.868,18
,,19.6977,18
,,18,18
,,22.3607,18
,,38.6264,18
,,39.2938,18
,,39.8497,18
,,40.4475,18
,,40.1995,18
,,40.05,18
,,40,18
,,40,18
,,52.8394,18
,,32.9848,18
,,45.6508,18
,,16.1245,18
,,21.5407,18
,,20.5913,18
,,12.6491,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,18,18
,,20.0998,18
,,41.2311,18
,,41.7612,18
,,42.19,18
,,42.4264,18
,,42.7551,18
,,43.1741,18
,,43.6807,18
,,44.9444,18
,,45.607,18
,,46.8188,18
,,47.5395,18
,,48.0833,18
,,49.0306,18
,,49.4773,18
,,50,18
,,51.264,18
,,52,18
,,52.8015,18
,,53.6656,18
,,32.5576,18
,,44.7214,18
,,16.4924,18
,,22,18
,,22,18
,,21.5407,18
,,20.8806,18
,,20.3961,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,18,18
,,19.6977,18
,,43.0813,18
,,44.9444,18
,,47.0744,18
,,49.3964,18
,,32.249,18
,,44.0454,18
,,17.088,18
,,24.1661,18
,,23.4094,18
,,22.8035,18
,,22.3607,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,24.0832,18
,,18,18
,,18,18
,,54.5894,18
,,32.0624,18
,,44,18
,,16.1245,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,22.8035,18
,,17.8885,18
,,16.1245,18
,,53.6656,18
,,30,18
,,42,18
,,17.088,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,23.3238,18
,,17.088,18
,,14.5602,18
,,52,18
,,30,18
,,42,18
,,16.1245,18
,,23.3238,18
,,24.7386,18
,,12,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,23.3238,18
,,16.4924,18
,,13.4164,18
,,50.9902,18
,,30,18
,,42,18
,,17.088,18
,,22.8035,18
,,12.1655,18
,,11.6619,18
,,22.8035,18
,,16.1245,18
,,12.8062,18
,,30.0666,18
,,42.0476,18
,,16.1245,18
,,22.6274,18
,,22.6274,18
,,16,18
,,11.3137,18
,,12.1655,18
,,28.2843,18
,,42.19,18
,,16.4924,18
,,22.6274,18
,,14.1421,18
,,22.6274,18
,,16,18
,,11.6619,18
,,28.6356,18
,,42.4264,18
,,17.088,18
,,22.6274,18
,,14.1421,18
,,16,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,29.1204,18
,,42.7551,18
,,17.8885,18
,,22.6274,18
,,17.8885,18
,,11.6619,18
,,10.7703,18
,,10.198,18
,,29.5296,18
,,43.1741,18
,,18,18
,,22.8035,18
,,20.3961,18
