 Manual1,Manual2 ,Manual3,Manual4,Manual5 ,Manual6,Manual7 ,FiBar,Generated ,SIMPoly,DiameterJ
,,,,,,,,,18.1108,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.8035,20
,,,,,,,,,20,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,13.4164,20
,,,,,,,,,22,20
,,,,,,,,,10,20
,,,,,,,,,10,20
,,,,,,,,,8.9443,20
,,,,,,,,,34.0588,20
,,,,,,,,,18.4391,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.3607,20
,,,,,,,,,19.6977,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,22,20
,,,,,,,,,10.7703,20
,,,,,,,,,10,20
,,,,,,,,,34.9857,20
,,,,,,,,,18.9737,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.8035,20
,,,,,,,,,18,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,22.0907,20
,,,,,,,,,35.3836,20
,,,,,,,,,17.8885,20
,,,,,,,,,26.3059,20
,,,,,,,,,22.8035,20
,,,,,,,,,18.1108,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,13.4164,20
,,,,,,,,,22.3607,20
,,,,,,,,,21.5407,20
,,,,,,,,,22.8035,20
,,,,,,,,,35.3836,20
,,,,,,,,,18,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.3607,20
,,,,,,,,,18.4391,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,13.4164,20
,,,,,,,,,18.868,20
,,,,,,,,,20.0998,20
,,,,,,,,,13.4164,20
,,,,,,,,,34.9857,20
,,,,,,,,,18,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.8035,20
,,,,,,,,,18.9737,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,16.9706,20
,,,,,,,,,18,20
,,,,,,,,,25.4558,20
,,,,,,,,,12.8062,20
,,,,,,,,,34.4093,20
,,,,,,,,,18.1108,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.8035,20
,,,,,,,,,19.6977,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,14.4222,20
,,,,,,,,,15.6205,20
,,,,,,,,,16.1245,20
,,,,,,,,,24.0832,20
,,,,,,,,,35.609,20
,,,,,,,,,12.6491,20
,,,,,,,,,34.0588,20
,,,,,,,,,18.4391,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.3607,20
,,,,,,,,,18,20
,,,,,,,,,12.1655,20
,,,,,,,,,12.6491,20
,,,,,,,,,13.4164,20
,,,,,,,,,14,20
,,,,,,,,,14,20
,,,,,,,,,14.1421,20
,,,,,,,,,15.2315,20
,,,,,,,,,16.1245,20
,,,,,,,,,17.2047,20
,,,,,,,,,15.2315,20
,,,,,,,,,24.0832,20
,,,,,,,,,30.0666,20
,,,,,,,,,34.9857,20
,,,,,,,,,34.9857,20
,,,,,,,,,11.6619,20
,,,,,,,,,34.9857,20
,,,,,,,,,18.9737,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.8035,20
,,,,,,,,,18.1108,20
,,,,,,,,,13.4164,20
,,,,,,,,,14.4222,20
,,,,,,,,,15.2315,20
,,,,,,,,,22.8035,20
,,,,,,,,,28,20
,,,,,,,,,35.3836,20
,,,,,,,,,10.7703,20
,,,,,,,,,35.3836,20
,,,,,,,,,19.6977,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.8035,20
,,,,,,,,,18.4391,20
,,,,,,,,,15.2315,20
,,,,,,,,,23.3238,20
,,,,,,,,,26,20
,,,,,,,,,35.3836,20
,,,,,,,,,10,20
,,,,,,,,,35.3836,20
,,,,,,,,,20,20
,,,,,,,,,26.3059,20
,,,,,,,,,22.3607,20
,,,,,,,,,18.9737,20
,,,,,,,,,15.2315,20
,,,,,,,,,14.4222,20
,,,,,,,,,23.3238,20
,,,,,,,,,24,20
,,,,,,,,,34.9857,20
,,,,,,,,,10,20
,,,,,,,,,34.9857,20
,,,,,,,,,20,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.8035,20
,,,,,,,,,19.6977,20
,,,,,,,,,23.4094,20
,,,,,,,,,15.6205,20
,,,,,,,,,22.3607,20
,,,,,,,,,22,20
,,,,,,,,,34.4093,20
,,,,,,,,,10,20
,,,,,,,,,34.4093,20
,,,,,,,,,20.0998,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.8035,20
,,,,,,,,,18,20
,,,,,,,,,22.3607,20
,,,,,,,,,15.6205,20
,,,,,,,,,23.3238,20
,,,,,,,,,20,20
,,,,,,,,,34.0588,20
,,,,,,,,,34.9857,20
,,,,,,,,,10.7703,20
,,,,,,,,,34.9857,20
,,,,,,,,,20.3961,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.3607,20
,,,,,,,,,18.1108,20
,,,,,,,,,23.3238,20
,,,,,,,,,15.6205,20
,,,,,,,,,22.3607,20
,,,,,,,,,18.4391,20
,,,,,,,,,35.3836,20
,,,,,,,,,11.6619,20
,,,,,,,,,35.3836,20
,,,,,,,,,20.8806,20
,,,,,,,,,26.6833,20
,,,,,,,,,22.8035,20
,,,,,,,,,18.4391,20
,,,,,,,,,22.8035,20
,,,,,,,,,16.1245,20
,,,,,,,,,23.3238,20
,,,,,,,,,17.088,20
,,,,,,,,,35.3836,20
,,,,,,,,,12.6491,20
,,,,,,,,,35.3836,20
,,,,,,,,,19.6977,20
,,,,,,,,,27.2029,20
,,,,,,,,,23.4094,20
,,,,,,,,,18.9737,20
,,,,,,,,,24.0832,20
,,,,,,,,,17.088,20
,,,,,,,,,22.3607,20
,,,,,,,,,16.1245,20
,,,,,,,,,34.9857,20
,,,,,,,,,12.8062,20
,,,,,,,,,34.9857,20
,,,,,,,,,20,20
,,,,,,,,,27.2029,20
,,,,,,,,,22.0907,20
,,,,,,,,,19.6977,20
,,,,,,,,,25.4558,22
,,,,,,,,,23.3238,22
,,,,,,,,,15.6205,22
,,,,,,,,,34.4093,22
,,,,,,,,,13.4164,22
,,,,,,,,,34.4093,22
,,,,,,,,,20.0998,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.3607,22
,,,,,,,,,18,22
,,,,,,,,,26,22
,,,,,,,,,22.3607,22
,,,,,,,,,15.6205,22
,,,,,,,,,34.0588,22
,,,,,,,,,35.3836,22
,,,,,,,,,34.0588,22
,,,,,,,,,20.3961,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.1108,22
,,,,,,,,,26.9072,22
,,,,,,,,,23.3238,22
,,,,,,,,,15.2315,22
,,,,,,,,,35.3836,22
,,,,,,,,,34.9857,22
,,,,,,,,,20.8806,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,27.2029,22
,,,,,,,,,24.0832,22
,,,,,,,,,14.4222,22
,,,,,,,,,35.3836,22
,,,,,,,,,35.3836,22
,,,,,,,,,21.5407,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.9737,22
,,,,,,,,,27.7849,22
,,,,,,,,,17.2047,22
,,,,,,,,,18.1108,22
,,,,,,,,,24.0832,22
,,,,,,,,,14.1421,22
,,,,,,,,,34.9857,22
,,,,,,,,,8.9443,22
,,,,,,,,,10,22
,,,,,,,,,10,22
,,,,,,,,,10.198,22
,,,,,,,,,35.3836,22
,,,,,,,,,20,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,29.5296,22
,,,,,,,,,16,22
,,,,,,,,,16.1245,22
,,,,,,,,,16.1245,22
,,,,,,,,,16,22
,,,,,,,,,16,22
,,,,,,,,,25.0599,22
,,,,,,,,,15.6205,22
,,,,,,,,,34.4093,22
,,,,,,,,,8.4853,22
,,,,,,,,,8.9443,22
,,,,,,,,,34.9857,22
,,,,,,,,,20,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,18.1108,22
,,,,,,,,,17.2047,22
,,,,,,,,,16.1245,22
,,,,,,,,,26,22
,,,,,,,,,15.6205,22
,,,,,,,,,34.0588,22
,,,,,,,,,8.9443,22
,,,,,,,,,34.4093,22
,,,,,,,,,20.0998,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.1108,22
,,,,,,,,,24.7386,22
,,,,,,,,,24.0832,22
,,,,,,,,,22.8035,22
,,,,,,,,,21.6333,22
,,,,,,,,,20.5913,22
,,,,,,,,,19.6977,22
,,,,,,,,,18.868,22
,,,,,,,,,17.8885,22
,,,,,,,,,16.4924,22
,,,,,,,,,16.1245,22
,,,,,,,,,15.6205,22
,,,,,,,,,33.9411,22
,,,,,,,,,10,22
,,,,,,,,,34.0588,22
,,,,,,,,,20.3961,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,30.4631,22
,,,,,,,,,29.5296,22
,,,,,,,,,28.4253,22
,,,,,,,,,27.2029,22
,,,,,,,,,26.0768,22
,,,,,,,,,25.0599,22
,,,,,,,,,24.1661,22
,,,,,,,,,15.6205,22
,,,,,,,,,14.1421,22
,,,,,,,,,16.1245,22
,,,,,,,,,33.9411,22
,,,,,,,,,10,22
,,,,,,,,,10.7703,22
,,,,,,,,,34.9857,22
,,,,,,,,,20.8806,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.9737,22
,,,,,,,,,14.1421,22
,,,,,,,,,17.088,22
,,,,,,,,,33.9411,22
,,,,,,,,,35.3836,22
,,,,,,,,,10.7703,22
,,,,,,,,,10,22
,,,,,,,,,35.3836,22
,,,,,,,,,21.5407,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,19.6977,22
,,,,,,,,,14.1421,22
,,,,,,,,,12.8062,22
,,,,,,,,,19.6977,22
,,,,,,,,,17.8885,22
,,,,,,,,,35.3836,22
,,,,,,,,,12.1655,22
,,,,,,,,,10,22
,,,,,,,,,35.3836,22
,,,,,,,,,20,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,13.4164,22
,,,,,,,,,22,22
,,,,,,,,,20.5913,22
,,,,,,,,,35.609,22
,,,,,,,,,14,22
,,,,,,,,,10,22
,,,,,,,,,34.9857,22
,,,,,,,,,20,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.1108,22
,,,,,,,,,12.1655,22
,,,,,,,,,12.6491,22
,,,,,,,,,13.4164,22
,,,,,,,,,13.4164,22
,,,,,,,,,23.3238,22
,,,,,,,,,25.0599,22
,,,,,,,,,23.4094,22
,,,,,,,,,36.0555,22
,,,,,,,,,16,22
,,,,,,,,,8.2462,22
,,,,,,,,,34.4093,22
,,,,,,,,,20.0998,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.4391,22
,,,,,,,,,28.4253,22
,,,,,,,,,12.1655,22
,,,,,,,,,12.6491,22
,,,,,,,,,13.4164,22
,,,,,,,,,18.4391,22
,,,,,,,,,19.799,22
,,,,,,,,,21.2603,22
,,,,,,,,,22.3607,22
,,,,,,,,,28.8444,22
,,,,,,,,,36.7151,22
,,,,,,,,,18,22
,,,,,,,,,8.9443,22
,,,,,,,,,34.0588,22
,,,,,,,,,20.3961,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.9737,22
,,,,,,,,,28.2843,22
,,,,,,,,,12.1655,22
,,,,,,,,,12.6491,22
,,,,,,,,,13.4164,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,15.2315,22
,,,,,,,,,16.1245,22
,,,,,,,,,17.088,22
,,,,,,,,,17.8885,22
,,,,,,,,,36.8782,22
,,,,,,,,,20,22
,,,,,,,,,8.4853,22
,,,,,,,,,35.3836,22
,,,,,,,,,20.8806,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,26.9072,22
,,,,,,,,,13.4164,22
,,,,,,,,,14,22
,,,,,,,,,37.2022,22
,,,,,,,,,22.0907,22
,,,,,,,,,8.4853,22
,,,,,,,,,35.3836,22
,,,,,,,,,21.5407,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,18,22
,,,,,,,,,26.9072,22
,,,,,,,,,37.7359,22
,,,,,,,,,24.3311,22
,,,,,,,,,10,22
,,,,,,,,,35.3836,22
,,,,,,,,,20,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.1108,22
,,,,,,,,,26,22
,,,,,,,,,39.2938,22
,,,,,,,,,26,22
,,,,,,,,,10,22
,,,,,,,,,34.9857,22
,,,,,,,,,20.0998,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,25.6125,22
,,,,,,,,,39.598,22
,,,,,,,,,28.6356,22
,,,,,,,,,10.198,22
,,,,,,,,,34.4093,22
,,,,,,,,,20.3961,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.9737,22
,,,,,,,,,24.4131,22
,,,,,,,,,39.6989,22
,,,,,,,,,29.5296,22
,,,,,,,,,12,22
,,,,,,,,,34.9857,22
,,,,,,,,,20.8806,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,23.3238,22
,,,,,,,,,26.3059,22
,,,,,,,,,30.5287,22
,,,,,,,,,14,22
,,,,,,,,,35.3836,22
,,,,,,,,,21.5407,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,24,22
,,,,,,,,,26,22
,,,,,,,,,33.2866,22
,,,,,,,,,16,22
,,,,,,,,,35.3836,22
,,,,,,,,,20.0998,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.1108,22
,,,,,,,,,23.4094,22
,,,,,,,,,25.2982,22
,,,,,,,,,34.4093,22
,,,,,,,,,18,22
,,,,,,,,,34.9857,22
,,,,,,,,,20.3961,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,22.8035,22
,,,,,,,,,26,22
,,,,,,,,,20.0998,22
,,,,,,,,,34.4093,22
,,,,,,,,,20.8806,22
,,,,,,,,,27.2029,22
,,,,,,,,,23.4094,22
,,,,,,,,,18.9737,22
,,,,,,,,,22.3607,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.3607,22
,,,,,,,,,34.0588,22
,,,,,,,,,21.5407,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,19.6977,22
,,,,,,,,,22.0907,22
,,,,,,,,,26.0768,22
,,,,,,,,,44.4072,22
,,,,,,,,,24.1661,22
,,,,,,,,,35.3836,22
,,,,,,,,,22,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,24,22
,,,,,,,,,38.2099,22
,,,,,,,,,25.0599,22
,,,,,,,,,36.7696,22
,,,,,,,,,22,22
,,,,,,,,,27.2029,22
,,,,,,,,,23.4094,22
,,,,,,,,,18.1108,22
,,,,,,,,,24,22
,,,,,,,,,36.4966,22
,,,,,,,,,27.7849,22
,,,,,,,,,36.7696,22
,,,,,,,,,22.8035,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.0907,22
,,,,,,,,,18.4391,22
,,,,,,,,,32.9848,22
,,,,,,,,,34.9285,22
,,,,,,,,,28.8444,22
,,,,,,,,,38.2099,22
,,,,,,,,,22.6274,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.9737,22
,,,,,,,,,31.6228,22
,,,,,,,,,41.2311,22
,,,,,,,,,37.7359,22
,,,,,,,,,24.0832,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,25.0599,22
,,,,,,,,,26.8328,22
,,,,,,,,,28.6356,22
,,,,,,,,,29.1204,22
,,,,,,,,,38.833,22
,,,,,,,,,24.0832,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,17.8885,22
,,,,,,,,,18.4391,22
,,,,,,,,,18.9737,22
,,,,,,,,,19.6977,22
,,,,,,,,,22.8035,22
,,,,,,,,,24.4131,22
,,,,,,,,,38.4187,22
,,,,,,,,,25.6125,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.1108,22
,,,,,,,,,15.2315,22
,,,,,,,,,16.1245,22
,,,,,,,,,16,22
,,,,,,,,,16,22
,,,,,,,,,24.0832,22
,,,,,,,,,16.1245,22
,,,,,,,,,15.2315,22
,,,,,,,,,18.4391,22
,,,,,,,,,19.799,22
,,,,,,,,,21.2603,22
,,,,,,,,,22.0907,22
,,,,,,,,,38.2099,22
,,,,,,,,,26.0768,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,15.2315,22
,,,,,,,,,15.2315,22
,,,,,,,,,20,22
,,,,,,,,,21.6333,22
,,,,,,,,,22,22
,,,,,,,,,28.4253,22
,,,,,,,,,22.0907,22
,,,,,,,,,21.2603,22
,,,,,,,,,20,22
,,,,,,,,,18.868,22
,,,,,,,,,17.8885,22
,,,,,,,,,17.088,22
,,,,,,,,,16.1245,22
,,,,,,,,,14.1421,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14,22
,,,,,,,,,14.1421,22
,,,,,,,,,15.2315,22
,,,,,,,,,16.1245,22
,,,,,,,,,17.088,22
,,,,,,,,,17.8885,22
,,,,,,,,,38.2099,22
,,,,,,,,,26.8328,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.9737,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,19.6977,22
,,,,,,,,,28.2843,22
,,,,,,,,,22.8035,22
,,,,,,,,,21.6333,22
,,,,,,,,,13.4164,22
,,,,,,,,,39.598,22
,,,,,,,,,28.2843,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,19.6977,22
,,,,,,,,,15.2315,22
,,,,,,,,,23.3238,22
,,,,,,,,,18.4391,22
,,,,,,,,,26.9072,22
,,,,,,,,,25.4558,22
,,,,,,,,,24.0832,22
,,,,,,,,,22.6274,22
,,,,,,,,,39.598,22
,,,,,,,,,28.0713,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,17.088,22
,,,,,,,,,35.3836,22
,,,,,,,,,30,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.1108,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,16.1245,22
,,,,,,,,,31.1127,22
,,,,,,,,,35.609,22
,,,,,,,,,31.6228,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.4391,22
,,,,,,,,,15.2315,22
,,,,,,,,,14.4222,22
,,,,,,,,,22,22
,,,,,,,,,15.6205,22
,,,,,,,,,29.7321,22
,,,,,,,,,34.9857,22
,,,,,,,,,34.9857,22
,,,,,,,,,32.9848,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.9737,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,15.6205,22
,,,,,,,,,28.0713,22
,,,,,,,,,35.3836,22
,,,,,,,,,34.5254,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,15.2315,22
,,,,,,,,,25.4558,22
,,,,,,,,,35.3836,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,18,22
,,,,,,,,,15.2315,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,14.4222,22
,,,,,,,,,27.2029,22
,,,,,,,,,24.0832,22
,,,,,,,,,34.9857,22
,,,,,,,,,41.2311,22
,,,,,,,,,41.7612,22
,,,,,,,,,41.7612,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.1108,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,14.1421,22
,,,,,,,,,22.3607,22
,,,,,,,,,34.4093,22
,,,,,,,,,41.2311,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,15.2315,22
,,,,,,,,,19.799,22
,,,,,,,,,34.0588,22
,,,,,,,,,34.9857,22
,,,,,,,,,36.0555,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.9737,22
,,,,,,,,,15.2315,22
,,,,,,,,,15.2315,22
,,,,,,,,,21.5407,22
,,,,,,,,,14.4222,22
,,,,,,,,,18.4391,22
,,,,,,,,,35.3836,22
,,,,,,,,,34.2345,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,19.6977,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,20.8806,22
,,,,,,,,,14.1421,22
,,,,,,,,,17.088,22
,,,,,,,,,35.3836,22
,,,,,,,,,32.5576,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.8035,22
,,,,,,,,,18,22
,,,,,,,,,15.2315,22
,,,,,,,,,20.3961,22
,,,,,,,,,15.2315,22
,,,,,,,,,14.4222,22
,,,,,,,,,34.9857,22
,,,,,,,,,30.5941,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,18.1108,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,20.0998,22
,,,,,,,,,16.1245,22
,,,,,,,,,13.4164,22
,,,,,,,,,34.4093,22
,,,,,,,,,29.1204,22
,,,,,,,,,38.2099,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,15.2315,22
,,,,,,,,,20,22
,,,,,,,,,16,22
,,,,,,,,,18.1108,22
,,,,,,,,,11.6619,22
,,,,,,,,,34.0588,22
,,,,,,,,,34.9857,22
,,,,,,,,,27.8568,22
,,,,,,,,,36.7696,22
,,,,,,,,,27.2029,22
,,,,,,,,,23.4094,22
,,,,,,,,,18.9737,22
,,,,,,,,,15.2315,22
,,,,,,,,,14.4222,22
,,,,,,,,,20,22
,,,,,,,,,16,22
,,,,,,,,,14.5602,22
,,,,,,,,,16.4924,22
,,,,,,,,,11.3137,22
,,,,,,,,,35.3836,22
,,,,,,,,,26,22
,,,,,,,,,36.7696,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,19.6977,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,20,22
,,,,,,,,,13.4164,22
,,,,,,,,,22.6274,22
,,,,,,,,,10,22
,,,,,,,,,35.3836,22
,,,,,,,,,24.1661,22
,,,,,,,,,35.3836,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,18.4391,22
,,,,,,,,,15.2315,22
,,,,,,,,,20,22
,,,,,,,,,11.3137,22
,,,,,,,,,12,22
,,,,,,,,,22.8035,22
,,,,,,,,,10,22
,,,,,,,,,34.9857,22
,,,,,,,,,23.3238,22
,,,,,,,,,35.609,22
,,,,,,,,,27.2029,22
,,,,,,,,,23.4094,22
,,,,,,,,,18.9737,22
,,,,,,,,,15.2315,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,8.4853,22
,,,,,,,,,10,22
,,,,,,,,,10,22
,,,,,,,,,23.3238,22
,,,,,,,,,8.2462,22
,,,,,,,,,34.4093,22
,,,,,,,,,34.9857,22
,,,,,,,,,21.6333,22
,,,,,,,,,36.0555,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.0907,22
,,,,,,,,,19.6977,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,8.4853,22
,,,,,,,,,22.8035,22
,,,,,,,,,8.9443,22
,,,,,,,,,35.3836,22
,,,,,,,,,20.8806,22
,,,,,,,,,35.7771,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,20,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,8.9443,22
,,,,,,,,,22.3607,22
,,,,,,,,,8.2462,22
,,,,,,,,,35.3836,22
,,,,,,,,,19.799,22
,,,,,,,,,35.3836,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,20,22
,,,,,,,,,15.2315,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,10,22
,,,,,,,,,10,22
,,,,,,,,,8.9443,22
,,,,,,,,,23.3238,22
,,,,,,,,,8.9443,22
,,,,,,,,,34.9857,22
,,,,,,,,,18.4391,22
,,,,,,,,,35.3836,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,20.8806,22
,,,,,,,,,14.4222,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,16.1245,22
,,,,,,,,,15.2315,22
,,,,,,,,,14.1421,22
,,,,,,,,,12.8062,22
,,,,,,,,,11.6619,22
,,,,,,,,,10.7703,22
,,,,,,,,,10,22
,,,,,,,,,22.3607,22
,,,,,,,,,8.4853,22
,,,,,,,,,34.4093,22
,,,,,,,,,16.9706,22
,,,,,,,,,35.3836,22
,,,,,,,,,26.6833,22
,,,,,,,,,22.3607,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,23.3238,22
,,,,,,,,,8.2462,22
,,,,,,,,,34.0588,22
,,,,,,,,,34.9857,22
,,,,,,,,,15.6205,22
,,,,,,,,,34.9857,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,16,22
,,,,,,,,,16.1245,22
,,,,,,,,,15.2315,22
,,,,,,,,,22,22
,,,,,,,,,19.6977,22
,,,,,,,,,22.3607,22
,,,,,,,,,8.9443,22
,,,,,,,,,35.3836,22
,,,,,,,,,16.1245,22
,,,,,,,,,34.4093,22
,,,,,,,,,27.2029,22
,,,,,,,,,22.8035,22
,,,,,,,,,17.2047,22
,,,,,,,,,16.1245,22
,,,,,,,,,22,22
,,,,,,,,,18.868,22
,,,,,,,,,23.3238,22
,,,,,,,,,8.2462,22
,,,,,,,,,35.3836,22
,,,,,,,,,15.2315,22
,,,,,,,,,34.9857,22
,,,,,,,,,26.3059,22
,,,,,,,,,22.3607,22
,,,,,,,,,22,22
,,,,,,,,,17.8885,22
,,,,,,,,,22.3607,22
,,,,,,,,,8.9443,22
,,,,,,,,,34.9857,22
,,,,,,,,,14.5602,22
,,,,,,,,,35.3836,22
