 ,Pore Area,Major Pore Axis,Minor Pore Axis,File Name
577,2514,63.2503,50.6072,UUS! 10%PCL2%PEO 4%CAM 101022 10k_segmented_Pore Data2.csv
578,499,34.2853,18.5312,UUS! 10%PCL2%PEO 4%CAM 101022 10k_segmented_Pore Data2.csv
579,1805,73.4890,31.2727,UUS! 10%PCL2%PEO 4%CAM 101022 10k_segmented_Pore Data2.csv
580,8022,159.3797,64.0855,binary_0_Pore Data2.csv
581,1395,60.5054,29.3555,binary_0_Pore Data2.csv
582,5092,122.7448,52.8197,binary_0_Pore Data2.csv
583,1144,98.8976,14.7282,binary_0_Pore Data2.csv
584,2935,90.7307,41.1874,binary_0_Pore Data2.csv
585,273,23.2941,14.9220,binary_0_Pore Data2.csv
586,5135,106.1432,61.5969,binary_0_Pore Data2.csv
587,386,46.9478,10.4684,binary_0_Pore Data2.csv
588,959,60.1133,20.3123,binary_0_Pore Data2.csv
589,1993,63.0481,40.2481,binary_0_Pore Data2.csv
590,1396,64.4996,27.5574,binary_0_Pore Data2.csv
591,815,82.0212,12.6515,binary_0_Pore Data2.csv
592,1395,60.5054,29.3555,binary_0_Pore Data2.csv
593,258,39.2245,8.3748,binary_0_Pore Data2.csv
594,4829,127.5305,48.2118,binary_0_Pore Data2.csv
595,4049,129.1999,39.9021,binary_0_Pore Data2.csv
596,4537,124.0567,46.5649,binary_0_Pore Data2.csv
597,4084,91.0831,57.0897,binary_0_Pore Data2.csv
598,5308,114.3809,59.0864,binary_0_Pore Data2.csv
599,4609,98.2315,59.7401,binary_0_Pore Data2.csv
600,4591,126.5317,46.1974,binary_0_Pore Data2.csv
601,294,26.2363,14.2677,binary_0_Pore Data2.csv
602,216,56.0575,4.9060,binary_0_Pore Data2.csv
603,4182,121.8109,43.7127,binary_0_Pore Data2.csv
604,652,62.6672,13.2470,binary_0_Pore Data2.csv
605,7787,145.8099,67.9975,binary_0_Pore Data2.csv
606,146,23.4579,7.9245,binary_0_Pore Data2.csv
607,959,60.1133,20.3123,binary_0_Pore Data2.csv
608,5092,122.7448,52.8197,binary_0_Pore Data2.csv
609,652,62.6672,13.2470,binary_0_Pore Data2.csv
610,6603,127.4406,65.9696,binary_0_Pore Data2.csv
611,4182,121.8109,43.7127,binary_0_Pore Data2.csv
612,5614,111.3705,64.1819,binary_0_Pore Data2.csv
613,1948,86.5118,28.6697,binary_0_Pore Data2.csv
614,18,8.7849,2.6088,binary_0_Pore Data2.csv
615,38,12.2400,3.9529,binary_0_Pore Data2.csv
616,1144,98.8976,14.7282,binary_0_Pore Data2.csv
617,241,29.7532,10.3132,binary_0_Pore Data2.csv
618,1753,92.2538,24.1940,binary_0_Pore Data2.csv
619,762,35.6867,27.1868,binary_0_Pore Data2.csv
620,22,6.5133,4.3007,binary_0_Pore Data2.csv
621,5123,143.5528,45.4384,binary_0_Pore Data2.csv
622,2935,90.7307,41.1874,binary_0_Pore Data2.csv
623,216,56.0575,4.9060,binary_0_Pore Data2.csv
624,1385,60.0983,29.3425,binary_0_Pore Data2.csv
625,34,21.7735,1.9882,binary_0_Pore Data2.csv
626,1495,102.7094,18.5328,binary_0_Pore Data2.csv
627,190,21.7330,11.1313,binary_0_Pore Data2.csv
628,3572,101.0622,45.0021,binary_0_Pore Data2.csv
629,294,26.2363,14.2677,binary_0_Pore Data2.csv
630,325,28.9873,14.2753,binary_0_Pore Data2.csv
631,4591,126.5317,46.1974,binary_0_Pore Data2.csv
632,2221,64.3169,43.9677,binary_0_Pore Data2.csv
633,273,23.2941,14.9220,binary_0_Pore Data2.csv
634,47,9.2753,6.4518,binary_0_Pore Data2.csv
635,762,35.6867,27.1868,binary_0_Pore Data2.csv
636,386,46.9478,10.4684,binary_0_Pore Data2.csv
637,198,26.6731,9.4515,binary_0_Pore Data2.csv
638,325,28.9873,14.2753,binary_0_Pore Data2.csv
639,52,11.5519,5.7314,binary_0_Pore Data2.csv
640,5135,106.1432,61.5969,binary_0_Pore Data2.csv
641,11,9.3484,1.4982,binary_0_Pore Data2.csv
642,4609,98.2315,59.7401,binary_0_Pore Data2.csv
643,38,12.2400,3.9529,binary_0_Pore Data2.csv
644,241,29.7532,10.3132,binary_0_Pore Data2.csv
645,2498,60.6496,52.4414,binary_0_Pore Data2.csv
646,34,21.7735,1.9882,binary_0_Pore Data2.csv
647,198,26.6731,9.4515,binary_0_Pore Data2.csv
648,308,34.3331,11.4221,binary_0_Pore Data2.csv
649,190,21.7330,11.1313,binary_0_Pore Data2.csv
650,196,20.4904,12.1791,binary_0_Pore Data2.csv
651,1931,83.9948,29.2712,binary_0_Pore Data2.csv
652,88,14.9868,7.4762,binary_0_Pore Data2.csv
653,2334,105.7823,28.0930,binary_0_Pore Data2.csv
654,5614,111.3705,64.1819,binary_0_Pore Data2.csv
655,1941,68.7335,35.9557,binary_0_Pore Data2.csv
656,52,11.5519,5.7314,binary_0_Pore Data2.csv
657,53,25.3412,2.6629,binary_0_Pore Data2.csv
658,459,50.6886,11.5296,binary_0_Pore Data2.csv
659,5308,114.3809,59.0864,binary_0_Pore Data2.csv
660,2111,66.1930,40.6057,binary_0_Pore Data2.csv
661,125,26.1267,6.0917,binary_0_Pore Data2.csv
662,1524,59.3540,32.6923,binary_0_Pore Data2.csv
663,196,20.4904,12.1791,binary_0_Pore Data2.csv
664,47,9.2753,6.4518,binary_0_Pore Data2.csv
665,179,41.0702,5.5493,binary_0_Pore Data2.csv
666,1993,63.0481,40.2481,binary_0_Pore Data2.csv
667,1495,102.7094,18.5328,binary_0_Pore Data2.csv
668,88,14.9868,7.4762,binary_0_Pore Data2.csv
669,2221,64.3169,43.9677,binary_0_Pore Data2.csv
670,196,33.2615,7.5028,binary_0_Pore Data2.csv
671,51,31.1181,2.0867,binary_0_Pore Data2.csv
672,11,9.3484,1.4982,binary_0_Pore Data2.csv
673,1941,68.7335,35.9557,binary_0_Pore Data2.csv
674,6603,127.4406,65.9696,binary_0_Pore Data2.csv
675,1414,83.5570,21.5465,binary_0_Pore Data2.csv
676,260,23.9612,13.8158,binary_0_Pore Data2.csv
677,4084,91.0831,57.0897,binary_0_Pore Data2.csv
678,459,50.6886,11.5296,binary_0_Pore Data2.csv
679,567,33.0446,21.8471,binary_0_Pore Data2.csv
680,1396,64.4996,27.5574,binary_0_Pore Data2.csv
681,1524,59.3540,32.6923,binary_0_Pore Data2.csv
682,260,23.9612,13.8158,binary_0_Pore Data2.csv
683,3572,101.0622,45.0021,binary_0_Pore Data2.csv
684,1753,92.2538,24.1940,binary_0_Pore Data2.csv
685,1414,83.5570,21.5465,binary_0_Pore Data2.csv
686,53,25.3412,2.6629,binary_0_Pore Data2.csv
687,308,34.3331,11.4221,binary_0_Pore Data2.csv
688,196,33.2615,7.5028,binary_0_Pore Data2.csv
689,125,26.1267,6.0917,binary_0_Pore Data2.csv
690,89,44.2609,2.5602,binary_1_Pore Data2.csv
691,12265,149.6263,104.3686,binary_1_Pore Data2.csv
692,196,21.4789,11.6186,binary_1_Pore Data2.csv
693,1310,80.5774,20.6999,binary_1_Pore Data2.csv
694,2176,106.7214,25.9608,binary_1_Pore Data2.csv
695,8131,136.5464,75.8183,binary_1_Pore Data2.csv
696,20732,229.1280,115.2055,binary_1_Pore Data2.csv
697,655,47.5666,17.5327,binary_1_Pore Data2.csv
698,7337,111.4065,83.8529,binary_1_Pore Data2.csv
699,4126,92.2793,56.9292,binary_1_Pore Data2.csv
700,1591,75.8773,26.6974,binary_1_Pore Data2.csv
701,404,78.6953,6.5365,binary_1_Pore Data2.csv
702,4952,113.5594,55.5223,binary_1_Pore Data2.csv
703,727,41.8367,22.1252,binary_1_Pore Data2.csv
704,357,30.6894,14.8112,binary_1_Pore Data2.csv
705,460,36.0102,16.2646,binary_1_Pore Data2.csv
706,196,21.4789,11.6186,binary_1_Pore Data2.csv
707,1310,80.5774,20.6999,binary_1_Pore Data2.csv
708,727,41.8367,22.1252,binary_1_Pore Data2.csv
709,1810,54.7948,42.0580,binary_1_Pore Data2.csv
710,1730,58.2541,37.8120,binary_1_Pore Data2.csv
711,2358,79.3864,37.8188,binary_1_Pore Data2.csv
712,2224,145.4846,19.4638,binary_1_Pore Data2.csv
713,7975,138.4157,73.3594,binary_1_Pore Data2.csv
714,1424,66.0798,27.4379,binary_1_Pore Data2.csv
715,240,29.4979,10.3593,binary_1_Pore Data2.csv
716,216,22.6433,12.1458,binary_1_Pore Data2.csv
717,909,57.8689,20.0000,binary_1_Pore Data2.csv
718,6459,128.9510,63.7750,binary_1_Pore Data2.csv
719,2176,106.7214,25.9608,binary_1_Pore Data2.csv
720,675,67.7361,12.6880,binary_1_Pore Data2.csv
721,41,8.6879,6.0087,binary_1_Pore Data2.csv
722,982,58.6481,21.3190,binary_1_Pore Data2.csv
723,1330,71.0683,23.8279,binary_1_Pore Data2.csv
724,1243,98.2353,16.1107,binary_1_Pore Data2.csv
725,41,8.6879,6.0087,binary_1_Pore Data2.csv
726,4534,169.1726,34.1241,binary_1_Pore Data2.csv
727,1730,58.2541,37.8120,binary_1_Pore Data2.csv
728,357,30.6894,14.8112,binary_1_Pore Data2.csv
729,467,53.6363,11.0858,binary_1_Pore Data2.csv
730,96,23.5518,5.1899,binary_1_Pore Data2.csv
731,8131,136.5464,75.8183,binary_1_Pore Data2.csv
732,8060,169.2173,60.6458,binary_1_Pore Data2.csv
733,66,21.8912,3.8387,binary_1_Pore Data2.csv
734,562,32.8412,21.7885,binary_1_Pore Data2.csv
735,3212,78.6004,52.0308,binary_1_Pore Data2.csv
736,3499,128.4525,34.6826,binary_1_Pore Data2.csv
737,467,53.6363,11.0858,binary_1_Pore Data2.csv
738,2358,79.3864,37.8188,binary_1_Pore Data2.csv
739,1046,42.3815,31.4243,binary_1_Pore Data2.csv
740,957,52.9340,23.0190,binary_1_Pore Data2.csv
741,1330,71.0683,23.8279,binary_1_Pore Data2.csv
742,20732,229.1280,115.2055,binary_1_Pore Data2.csv
743,1141,87.6478,16.5751,binary_1_Pore Data2.csv
744,926,70.8519,16.6406,binary_1_Pore Data2.csv
745,8060,169.2173,60.6458,binary_1_Pore Data2.csv
746,4884,115.9547,53.6287,binary_1_Pore Data2.csv
747,299,41.0311,9.2783,binary_1_Pore Data2.csv
748,3331,96.0347,44.1628,binary_1_Pore Data2.csv
749,2224,145.4846,19.4638,binary_1_Pore Data2.csv
750,6459,128.9510,63.7750,binary_1_Pore Data2.csv
751,1179,44.0643,34.0673,binary_1_Pore Data2.csv
752,62,14.3929,5.4847,binary_1_Pore Data2.csv
753,1154,77.9155,18.8579,binary_1_Pore Data2.csv
754,3212,78.6004,52.0308,binary_1_Pore Data2.csv
755,62,14.3929,5.4847,binary_1_Pore Data2.csv
756,2281,83.6474,34.7202,binary_1_Pore Data2.csv
757,62,12.6798,6.2257,binary_1_Pore Data2.csv
758,165,32.0694,6.5509,binary_1_Pore Data2.csv
759,62,12.6798,6.2257,binary_1_Pore Data2.csv
760,3499,128.4525,34.6826,binary_1_Pore Data2.csv
761,116,28.9715,5.0980,binary_1_Pore Data2.csv
762,1846,60.2008,39.0427,binary_1_Pore Data2.csv
763,2281,83.6474,34.7202,binary_1_Pore Data2.csv
764,926,70.8519,16.6406,binary_1_Pore Data2.csv
765,1179,44.0643,34.0673,binary_1_Pore Data2.csv
766,210,29.0519,9.2036,binary_1_Pore Data2.csv
767,728,41.8095,22.1700,binary_1_Pore Data2.csv
768,982,58.6481,21.3190,binary_1_Pore Data2.csv
769,426,32.0025,16.9487,binary_1_Pore Data2.csv
770,276,31.0265,11.3263,binary_1_Pore Data2.csv
771,55,11.5444,6.0660,binary_1_Pore Data2.csv
772,43,15.6663,3.4947,binary_1_Pore Data2.csv
773,655,47.5666,17.5327,binary_1_Pore Data2.csv
774,675,67.7361,12.6880,binary_1_Pore Data2.csv
775,1046,42.3815,31.4243,binary_1_Pore Data2.csv
776,1591,75.8773,26.6974,binary_1_Pore Data2.csv
777,299,41.0311,9.2783,binary_1_Pore Data2.csv
778,3331,96.0347,44.1628,binary_1_Pore Data2.csv
779,1846,60.2008,39.0427,binary_1_Pore Data2.csv
780,1423,42.8668,42.2663,binary_1_Pore Data2.csv
781,385,28.1695,17.4017,binary_1_Pore Data2.csv
782,1852,90.2003,26.1423,binary_1_Pore Data2.csv
783,116,26.6946,5.5328,binary_1_Pore Data2.csv
784,909,57.8689,20.0000,binary_1_Pore Data2.csv
785,43,15.6663,3.4947,binary_1_Pore Data2.csv
786,994,62.5396,20.2368,binary_1_Pore Data2.csv
787,66,21.8912,3.8387,binary_1_Pore Data2.csv
788,790,66.9881,15.0155,binary_1_Pore Data2.csv
789,7337,111.4065,83.8529,binary_1_Pore Data2.csv
790,216,22.6433,12.1458,binary_1_Pore Data2.csv
791,7975,138.4157,73.3594,binary_1_Pore Data2.csv
792,957,52.9340,23.0190,binary_1_Pore Data2.csv
793,4884,115.9547,53.6287,binary_1_Pore Data2.csv
794,165,32.0694,6.5509,binary_1_Pore Data2.csv
795,210,29.0519,9.2036,binary_1_Pore Data2.csv
796,336,23.3972,18.2846,binary_1_Pore Data2.csv
797,104,14.7088,9.0025,binary_1_Pore Data2.csv
798,5212,173.7147,38.2013,binary_1_Pore Data2.csv
799,385,28.1695,17.4017,binary_1_Pore Data2.csv
800,55,11.5444,6.0660,binary_1_Pore Data2.csv
801,427,31.5020,17.2584,binary_1_Pore Data2.csv
802,621,32.9530,23.9942,binary_1_Pore Data2.csv
803,104,14.7088,9.0025,binary_1_Pore Data2.csv
804,426,32.0025,16.9487,binary_1_Pore Data2.csv
805,1154,77.9155,18.8579,binary_1_Pore Data2.csv
806,562,32.8412,21.7885,binary_1_Pore Data2.csv
807,460,36.0102,16.2646,binary_1_Pore Data2.csv
808,322,43.4753,9.4302,binary_1_Pore Data2.csv
809,427,31.5020,17.2584,binary_1_Pore Data2.csv
810,96,23.5518,5.1899,binary_1_Pore Data2.csv
811,1242,96.5834,16.3730,binary_2_Pore Data2.csv
812,1193,64.7346,23.4647,binary_2_Pore Data2.csv
813,2157,90.7796,30.2532,binary_2_Pore Data2.csv
814,33,13.0011,3.2318,binary_2_Pore Data2.csv
815,42,12.2863,4.3525,binary_2_Pore Data2.csv
816,540,45.2695,15.1879,binary_2_Pore Data2.csv
817,2151,98.4494,27.8187,binary_2_Pore Data2.csv
818,420,42.7677,12.5038,binary_2_Pore Data2.csv
819,2792,124.5094,28.5511,binary_2_Pore Data2.csv
820,3282,109.1536,38.2834,binary_2_Pore Data2.csv
821,33,13.0011,3.2318,binary_2_Pore Data2.csv
822,649,54.3127,15.2143,binary_2_Pore Data2.csv
823,5005,113.6193,56.0870,binary_2_Pore Data2.csv
824,420,42.7677,12.5038,binary_2_Pore Data2.csv
825,77,43.0929,2.2751,binary_2_Pore Data2.csv
826,5015,123.7782,51.5866,binary_2_Pore Data2.csv
827,110,18.8924,7.4134,binary_2_Pore Data2.csv
828,499,48.1441,13.1968,binary_2_Pore Data2.csv
829,1419,71.2185,25.3688,binary_2_Pore Data2.csv
830,2792,124.5094,28.5511,binary_2_Pore Data2.csv
831,1478,73.2677,25.6845,binary_2_Pore Data2.csv
832,5349,108.5559,62.7378,binary_2_Pore Data2.csv
833,9469,137.6573,87.5821,binary_2_Pore Data2.csv
834,448,30.5292,18.6841,binary_2_Pore Data2.csv
835,548,40.4454,17.2513,binary_2_Pore Data2.csv
836,442,32.2963,17.4253,binary_2_Pore Data2.csv
837,307,23.9712,16.3064,binary_2_Pore Data2.csv
838,7445,187.3344,50.6008,binary_2_Pore Data2.csv
839,548,40.4454,17.2513,binary_2_Pore Data2.csv
840,488,48.0411,12.9335,binary_2_Pore Data2.csv
841,25,8.0867,3.9362,binary_2_Pore Data2.csv
842,649,54.3127,15.2143,binary_2_Pore Data2.csv
843,6579,147.0220,56.9754,binary_2_Pore Data2.csv
844,1468,93.4273,20.0061,binary_2_Pore Data2.csv
845,2075,128.5675,20.5493,binary_2_Pore Data2.csv
846,3062,141.5342,27.5457,binary_2_Pore Data2.csv
847,291,44.4569,8.3342,binary_2_Pore Data2.csv
848,307,23.9712,16.3064,binary_2_Pore Data2.csv
849,8512,160.5826,67.4906,binary_2_Pore Data2.csv
850,1892,61.0798,39.4397,binary_2_Pore Data2.csv
851,1478,73.2677,25.6845,binary_2_Pore Data2.csv
852,3062,141.5342,27.5457,binary_2_Pore Data2.csv
853,424,30.3834,17.7681,binary_2_Pore Data2.csv
854,110,18.8924,7.4134,binary_2_Pore Data2.csv
855,109,16.9421,8.1916,binary_2_Pore Data2.csv
856,77,43.0929,2.2751,binary_2_Pore Data2.csv
857,838,36.9276,28.8937,binary_2_Pore Data2.csv
858,926,84.1702,14.0076,binary_2_Pore Data2.csv
859,5015,123.7782,51.5866,binary_2_Pore Data2.csv
860,25,8.0867,3.9362,binary_2_Pore Data2.csv
861,2954,92.8965,40.4875,binary_2_Pore Data2.csv
862,14,4.5991,3.8758,binary_2_Pore Data2.csv
863,169,20.7550,10.3675,binary_2_Pore Data2.csv
864,15,6.2961,3.0334,binary_2_Pore Data2.csv
865,703,86.1708,10.3874,binary_2_Pore Data2.csv
866,5562,93.7499,75.5388,binary_2_Pore Data2.csv
867,1468,93.4273,20.0061,binary_2_Pore Data2.csv
868,5349,108.5559,62.7378,binary_2_Pore Data2.csv
869,701,36.7842,24.2643,binary_2_Pore Data2.csv
870,1370,58.7193,29.7064,binary_2_Pore Data2.csv
871,333,33.0924,12.8123,binary_2_Pore Data2.csv
872,240,45.2483,6.7534,binary_2_Pore Data2.csv
873,109,16.9421,8.1916,binary_2_Pore Data2.csv
874,15,6.2961,3.0334,binary_2_Pore Data2.csv
875,1631,47.5145,43.7057,binary_2_Pore Data2.csv
876,39,8.0056,6.2027,binary_2_Pore Data2.csv
877,838,36.9276,28.8937,binary_2_Pore Data2.csv
878,1239,42.1177,37.4556,binary_2_Pore Data2.csv
879,41,11.2109,4.6564,binary_2_Pore Data2.csv
880,275,37.6748,9.2938,binary_2_Pore Data2.csv
881,16,5.1227,3.9768,binary_2_Pore Data2.csv
882,171,17.3621,12.5402,binary_2_Pore Data2.csv
883,424,30.3834,17.7681,binary_2_Pore Data2.csv
884,1711,46.7054,46.6437,binary_2_Pore Data2.csv
885,3627,94.3941,48.9230,binary_2_Pore Data2.csv
886,104,59.1011,2.2405,binary_2_Pore Data2.csv
887,14,4.5991,3.8758,binary_2_Pore Data2.csv
888,39,8.0056,6.2027,binary_2_Pore Data2.csv
889,316,51.6844,7.7846,binary_2_Pore Data2.csv
890,488,48.0411,12.9335,binary_2_Pore Data2.csv
891,1370,58.7193,29.7064,binary_2_Pore Data2.csv
892,198,17.8918,14.0904,binary_2_Pore Data2.csv
893,2954,92.8965,40.4875,binary_2_Pore Data2.csv
894,45,10.2558,5.5867,binary_2_Pore Data2.csv
895,6548,100.1162,83.2750,binary_2_Pore Data2.csv
896,364,28.1317,16.4746,binary_2_Pore Data2.csv
897,171,17.3621,12.5402,binary_2_Pore Data2.csv
898,4329,127.0557,43.3814,binary_2_Pore Data2.csv
899,9469,137.6573,87.5821,binary_2_Pore Data2.csv
900,926,84.1702,14.0076,binary_2_Pore Data2.csv
901,275,37.6748,9.2938,binary_2_Pore Data2.csv
902,45,10.2558,5.5867,binary_2_Pore Data2.csv
903,199,73.6447,3.4405,binary_2_Pore Data2.csv
904,5005,113.6193,56.0870,binary_2_Pore Data2.csv
905,3627,94.3941,48.9230,binary_2_Pore Data2.csv
906,1892,61.0798,39.4397,binary_2_Pore Data2.csv
907,6123,115.5319,67.4796,binary_2_Pore Data2.csv
908,6548,100.1162,83.2750,binary_2_Pore Data2.csv
909,16,5.1227,3.9768,binary_2_Pore Data2.csv
910,701,36.7842,24.2643,binary_2_Pore Data2.csv
911,1196,65.6286,23.2032,binary_2_Pore Data2.csv
912,703,86.1708,10.3874,binary_2_Pore Data2.csv
913,291,44.4569,8.3342,binary_2_Pore Data2.csv
914,36,8.2098,5.5832,binary_2_Pore Data2.csv
915,5576,103.4554,68.6246,binary_3_Pore Data2.csv
916,3380,81.3108,52.9272,binary_3_Pore Data2.csv
917,3573,77.5431,58.6678,binary_3_Pore Data2.csv
918,83,13.9517,7.5746,binary_3_Pore Data2.csv
919,8462,149.4266,72.1033,binary_3_Pore Data2.csv
920,1517,105.5876,18.2929,binary_3_Pore Data2.csv
921,621,53.4047,14.8055,binary_3_Pore Data2.csv
922,1276,53.0923,30.6006,binary_3_Pore Data2.csv
923,3173,81.2086,49.7483,binary_3_Pore Data2.csv
924,811,38.7956,26.6164,binary_3_Pore Data2.csv
925,3200,90.2737,45.1335,binary_3_Pore Data2.csv
926,4583,93.4974,62.4109,binary_3_Pore Data2.csv
927,95,28.4761,4.2477,binary_3_Pore Data2.csv
928,1414,68.4519,26.3011,binary_3_Pore Data2.csv
929,14353,147.1478,124.1936,binary_3_Pore Data2.csv
930,492,59.4373,10.5394,binary_3_Pore Data2.csv
931,8638,221.0157,49.7623,binary_3_Pore Data2.csv
932,87,15.3212,7.2300,binary_3_Pore Data2.csv
933,48,8.1824,7.4691,binary_3_Pore Data2.csv
934,2419,69.2556,44.4724,binary_3_Pore Data2.csv
935,2479,61.5630,51.2704,binary_3_Pore Data2.csv
936,779,42.7778,23.1862,binary_3_Pore Data2.csv
937,8359,154.6025,68.8411,binary_3_Pore Data2.csv
938,1949,51.9321,47.7844,binary_3_Pore Data2.csv
939,140,27.7862,6.4152,binary_3_Pore Data2.csv
940,3006,111.0545,34.4638,binary_3_Pore Data2.csv
941,2154,61.3113,44.7317,binary_3_Pore Data2.csv
942,37,10.3596,4.5474,binary_3_Pore Data2.csv
943,191,61.6913,3.9420,binary_3_Pore Data2.csv
944,1676,123.0781,17.3382,binary_3_Pore Data2.csv
945,306,23.8672,16.3242,binary_3_Pore Data2.csv
946,289,27.8119,13.2305,binary_3_Pore Data2.csv
947,615,40.8737,19.1576,binary_3_Pore Data2.csv
948,205,36.0667,7.2370,binary_3_Pore Data2.csv
949,103,15.1197,8.6737,binary_3_Pore Data2.csv
950,1031,57.8051,22.7093,binary_3_Pore Data2.csv
951,127,15.2944,10.5726,binary_3_Pore Data2.csv
952,16,6.3944,3.1859,binary_3_Pore Data2.csv
953,195,39.1442,6.3427,binary_3_Pore Data2.csv
954,2865,105.5813,34.5500,binary_3_Pore Data2.csv
955,2540,113.9077,28.3916,binary_3_Pore Data2.csv
956,241,21.2233,14.4582,binary_3_Pore Data2.csv
957,1157,51.2947,28.7191,binary_3_Pore Data2.csv
958,11,7.2360,1.9355,binary_3_Pore Data2.csv
959,38,16.7085,2.8957,binary_3_Pore Data2.csv
960,79,14.4785,6.9473,binary_3_Pore Data2.csv
961,4355,95.4644,58.0840,binary_3_Pore Data2.csv
962,54,27.4761,2.5024,binary_3_Pore Data2.csv
963,3452,71.6336,61.3570,binary_3_Pore Data2.csv
964,99,19.5073,6.4617,binary_3_Pore Data2.csv
965,3761,92.6931,51.6614,binary_3_Pore Data2.csv
966,2529,82.6617,38.9542,binary_3_Pore Data2.csv
967,767,58.4189,16.7168,binary_3_Pore Data2.csv
968,2103,76.3682,35.0620,binary_3_Pore Data2.csv
969,62,19.6068,4.0262,binary_3_Pore Data2.csv
970,1020,99.0440,13.1124,binary_3_Pore Data2.csv
971,1085,51.7839,26.6775,binary_3_Pore Data2.csv
972,1203,57.8117,26.4948,binary_3_Pore Data2.csv
973,150,56.3640,3.3884,binary_3_Pore Data2.csv
974,14769,160.1984,117.3824,binary_3_Pore Data2.csv
975,237,30.4279,9.9171,binary_3_Pore Data2.csv
976,218,26.4760,10.4837,binary_3_Pore Data2.csv
977,489,39.1512,15.9028,binary_3_Pore Data2.csv
978,540,40.7738,16.8625,binary_3_Pore Data2.csv
979,21,5.4829,4.8766,binary_3_Pore Data2.csv
980,293,76.7416,4.8612,binary_3_Pore Data2.csv
981,49,17.9940,3.4672,binary_3_Pore Data2.csv
982,716,46.3593,19.6647,binary_3_Pore Data2.csv
983,490,32.6495,19.1086,binary_3_Pore Data2.csv
984,1384,74.5782,23.6284,binary_3_Pore Data2.csv
985,11,4.8706,2.8756,binary_3_Pore Data2.csv
986,355,37.3937,12.0876,binary_3_Pore Data2.csv
987,243,33.3089,9.2887,binary_3_Pore Data2.csv
988,26,8.9445,3.7011,binary_3_Pore Data2.csv
989,3236,95.2017,43.2787,binary_3_Pore Data2.csv
990,1019,47.8090,27.1378,binary_3_Pore Data2.csv
991,161,20.4381,10.0299,binary_3_Pore Data2.csv
992,2262,82.4426,34.9342,binary_3_Pore Data2.csv
993,15,10.1669,1.8785,binary_3_Pore Data2.csv
994,3162,82.1261,49.0220,binary_3_Pore Data2.csv
995,408,40.2528,12.9055,binary_3_Pore Data2.csv
996,319,26.8339,15.1362,binary_3_Pore Data2.csv
997,487,33.9001,18.2910,binary_3_Pore Data2.csv
998,7006,126.3056,70.6249,binary_3_Pore Data2.csv
999,620,38.5777,20.4628,binary_3_Pore Data2.csv
1000,1013,80.3777,16.0466,binary_3_Pore Data2.csv
1001,2157,61.1106,44.9411,binary_3_Pore Data2.csv
1002,2823,98.3705,36.5389,binary_3_Pore Data2.csv
1003,30,7.3210,5.2175,binary_3_Pore Data2.csv
1004,846,65.1654,16.5297,binary_3_Pore Data2.csv
1005,1926,61.2643,40.0276,binary_3_Pore Data2.csv
1006,72,12.2076,7.5095,binary_3_Pore Data2.csv
1007,11,4.1484,3.3762,binary_3_Pore Data2.csv
1008,45,10.6158,5.3972,binary_3_Pore Data2.csv
1009,649,43.5686,18.9662,binary_3_Pore Data2.csv
1010,3524,84.4386,53.1380,binary_3_Pore Data2.csv
1011,2329,79.5517,37.2761,binary_3_Pore Data2.csv
1012,2107,67.0588,40.0055,binary_3_Pore Data2.csv
1013,2202,64.2288,43.6514,binary_3_Pore Data2.csv
1014,1948,56.6564,43.7774,binary_3_Pore Data2.csv
1015,345,42.5509,10.3234,binary_3_Pore Data2.csv
1016,5036,104.3071,61.4727,binary_3_Pore Data2.csv
1017,1174,71.2093,20.9914,binary_3_Pore Data2.csv
1018,111,16.4252,8.6044,binary_3_Pore Data2.csv
1019,14,5.5403,3.2174,binary_3_Pore Data2.csv
1020,1320,76.8623,21.8661,binary_4_Pore Data2.csv
1021,662,39.6254,21.2713,binary_4_Pore Data2.csv
1022,14755,184.3595,101.9023,binary_4_Pore Data2.csv
1023,23228,239.9921,123.2324,binary_4_Pore Data2.csv
1024,1643,76.7590,27.2532,binary_4_Pore Data2.csv
1025,1424,94.8972,19.1059,binary_4_Pore Data2.csv
1026,938,46.4776,25.6962,binary_4_Pore Data2.csv
1027,3296,124.4017,33.7342,binary_4_Pore Data2.csv
1028,1516,64.4221,29.9623,binary_4_Pore Data2.csv
1029,6884,140.7143,62.2892,binary_4_Pore Data2.csv
1030,285,41.4815,8.7478,binary_4_Pore Data2.csv
1031,2196,85.3029,32.7777,binary_4_Pore Data2.csv
1032,2906,83.8845,44.1087,binary_4_Pore Data2.csv
1033,231,34.3766,8.5558,binary_4_Pore Data2.csv
1034,777,35.7996,27.6346,binary_4_Pore Data2.csv
1035,824,64.7912,16.1928,binary_4_Pore Data2.csv
1036,6060,133.3820,57.8476,binary_4_Pore Data2.csv
1037,7461,138.4879,68.5954,binary_4_Pore Data2.csv
1038,1424,94.8972,19.1059,binary_4_Pore Data2.csv
1039,231,34.3766,8.5558,binary_4_Pore Data2.csv
1040,3877,87.2406,56.5832,binary_4_Pore Data2.csv
1041,75,10.1927,9.3688,binary_4_Pore Data2.csv
1042,2785,68.4237,51.8238,binary_4_Pore Data2.csv
1043,2197,66.6830,41.9493,binary_4_Pore Data2.csv
1044,80,16.5692,6.1475,binary_4_Pore Data2.csv
1045,56,12.1732,5.8572,binary_4_Pore Data2.csv
